BN	TN	SubNum	group	hand	isTrain	seq	ChunkSize	digitChangePos	digitChangeValue	press1	press2	press3	press4	press5	press6	press7	press8	press9	press10	press11	RT	ET	norm_MT	isError	timingError	points	response1	response2	response3	response4	response5	response6	response7	response8	response9	response10	response11	handPressed1	handPressed2	handPressed3	handPressed4	handPressed5	handPressed6	handPressed7	handPressed8	handPressed9	handPressed10	handPressed11	pressTime1	pressTime2	pressTime3	pressTime4	pressTime5	pressTime6	pressTime7	pressTime8	pressTime9	pressTime10	pressTime11	timeThreshold	timeThresholdSuper	startTime	startTimeReal	trialDur	startTR	startTRtime	useMetronome	isCross	
1	11	2	1	2	1	14325242135	2333	5	2	1	4	3	2	5	2	4	2	1	3	5	400.000	1940.000	2340.000	0	0	3	1	4	3	2	5	2	4	2	1	3	5	2	2	2	2	2	2	2	2	2	2	2	405.000	485.000	830.000	885.000	955.000	1410.000	1500.000	1600.000	2055.000	2080.000	2130.000	3500.000	2940.000	-842150451	-1	5560	-1	-1	1	0	
1	12	2	1	2	1	13524232514	3332	9	3	1	3	5	2	4	2	3	2	5	1	4	450.000	2670.000	3120.000	1	0	0	1	3	5	2	4	2	2	5	5	1	4	2	2	2	2	2	2	2	2	2	2	2	455.000	535.000	555.000	990.000	1100.000	1210.000	1670.000	1725.000	2445.000	2860.000	2915.000	3500.000	2940.000	-842150451	-1	6340	-1	-1	1	0	
1	13	2	1	2	1	41325242351	3332	7	5	4	1	3	2	5	2	4	2	3	5	1	460.000	2370.000	2830.000	0	0	3	4	1	3	2	5	2	4	2	3	5	1	2	2	2	2	2	2	2	2	2	2	2	465.000	515.000	650.000	1055.000	1220.000	1505.000	1870.000	2020.000	2130.000	2625.000	2700.000	3500.000	2940.000	-842150451	-1	6050	-1	-1	1	0	
1	14	2	1	2	1	51423252413	2333	7	2	5	1	4	2	3	2	5	2	4	1	3	445.000	2280.000	2725.000	0	0	3	5	1	4	2	3	2	5	2	4	1	3	2	2	2	2	2	2	2	2	2	2	2	450.000	605.000	1005.000	1145.000	1230.000	1670.000	1800.000	1955.000	2465.000	2535.000	2610.000	3500.000	2940.000	-842150451	-1	5945	-1	-1	1	0	
1	15	2	1	2	1	41325242351	3332	7	5	4	1	3	2	5	2	4	2	3	5	1	505.000	2390.000	2895.000	0	0	3	4	1	3	2	5	2	4	2	3	5	1	2	2	2	2	2	2	2	2	2	2	2	510.000	660.000	765.000	1125.000	1245.000	1400.000	1770.000	1815.000	1950.000	2590.000	2745.000	3500.000	2940.000	-842150451	-1	6115	-1	-1	1	0	
1	16	2	1	2	1	13524232514	3332	5	5	1	3	5	2	4	2	3	2	5	1	4	435.000	2220.000	2655.000	0	0	3	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	440.000	540.000	590.000	1020.000	1170.000	1265.000	1790.000	1910.000	1965.000	2495.000	2510.000	3500.000	2940.000	-842150451	-1	5875	-1	-1	1	0	
1	17	2	1	2	1	41325242351	3332	7	2	4	1	3	2	5	2	4	2	3	5	1	530.000	2005.000	2535.000	0	0	3	4	1	3	2	5	2	4	2	3	5	1	2	2	2	2	2	2	2	2	2	2	2	535.000	695.000	790.000	1160.000	1265.000	1390.000	1740.000	1840.000	1940.000	2295.000	2415.000	3500.000	2940.000	-842150451	-1	5755	-1	-1	1	0	
1	18	2	1	2	1	41325242351	3332	5	3	4	1	3	2	5	2	4	2	3	5	1	475.000	2135.000	2610.000	0	0	3	4	1	3	2	5	2	4	2	3	5	1	2	2	2	2	2	2	2	2	2	2	2	480.000	610.000	745.000	1065.000	1205.000	1355.000	1790.000	1900.000	2000.000	2330.000	2485.000	3500.000	2940.000	-842150451	-1	5830	-1	-1	1	0	
1	19	2	1	2	1	14325242135	2333	5	3	1	4	3	2	5	2	4	2	1	3	5	530.000	2085.000	2615.000	0	0	3	1	4	3	2	5	2	4	2	1	3	5	2	2	2	2	2	2	2	2	2	2	2	535.000	630.000	995.000	1165.000	1255.000	1640.000	1800.000	1935.000	2265.000	2365.000	2450.000	3500.000	2940.000	-842150451	-1	5835	-1	-1	1	0	
1	20	2	1	2	1	14325242135	2333	5	1	1	4	3	2	5	2	4	2	1	3	5	460.000	1825.000	2285.000	0	0	3	1	4	3	2	5	2	4	2	1	3	5	2	2	2	2	2	2	2	2	2	2	2	465.000	565.000	885.000	985.000	1070.000	1445.000	1565.000	1675.000	1930.000	2025.000	2100.000	3500.000	2940.000	-842150451	-1	5505	-1	-1	1	0	
2	1	2	1	2	1	14325242135	2333	5	3	1	4	3	2	5	2	4	2	1	3	5	455.000	1860.000	2315.000	0	0	3	1	4	3	2	5	2	4	2	1	3	5	2	2	2	2	2	2	2	2	2	2	2	460.000	550.000	875.000	980.000	1065.000	1440.000	1560.000	1655.000	2015.000	2040.000	2105.000	2782.500	2597.000	-842150451	-1	5535	-1	-1	1	0	
2	2	2	1	2	1	41325242351	3332	9	5	4	1	3	2	5	2	4	2	3	5	1	485.000	2435.000	2920.000	0	0	1	4	1	3	2	5	2	4	2	3	5	1	2	2	2	2	2	2	2	2	2	2	2	490.000	620.000	725.000	1050.000	1165.000	1815.000	2145.000	2275.000	2385.000	2680.000	2825.000	2782.500	2597.000	-842150451	-1	6140	-1	-1	1	0	
2	3	2	1	2	1	14325242135	2333	7	3	1	4	3	2	5	2	4	2	1	3	5	500.000	1725.000	2225.000	0	0	3	1	4	3	2	5	2	4	2	1	3	5	2	2	2	2	2	2	2	2	2	2	2	505.000	585.000	870.000	930.000	1035.000	1405.000	1520.000	1605.000	1880.000	1940.000	2010.000	2782.500	2597.000	-842150451	-1	5445	-1	-1	1	0	
2	4	2	1	2	1	14325242135	2333	9	3	1	4	3	2	5	2	4	2	1	3	5	415.000	2005.000	2420.000	0	0	3	1	4	3	2	5	2	4	2	1	3	5	2	2	2	2	2	2	2	2	2	2	2	420.000	525.000	840.000	980.000	1030.000	1385.000	1510.000	1630.000	2090.000	2150.000	2215.000	2782.500	2597.000	-842150451	-1	5640	-1	-1	1	0	
2	5	2	1	2	1	13524232514	3332	5	2	1	3	5	2	4	2	3	2	5	1	4	460.000	1945.000	2405.000	0	0	3	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	465.000	575.000	630.000	1020.000	1135.000	1245.000	1700.000	1775.000	1885.000	2220.000	2290.000	2782.500	2597.000	-842150451	-1	5625	-1	-1	1	0	
2	6	2	1	2	1	41325242351	3332	9	5	4	1	3	2	5	2	4	2	3	5	1	370.000	1850.000	2220.000	0	0	3	4	1	3	2	5	2	4	2	3	5	1	2	2	2	2	2	2	2	2	2	2	2	375.000	450.000	570.000	825.000	935.000	1050.000	1370.000	1440.000	1540.000	2010.000	2105.000	2782.500	2597.000	-842150451	-1	5440	-1	-1	1	0	
2	7	2	1	2	1	14325242135	2333	5	2	1	4	3	2	5	2	4	2	1	3	5	395.000	1745.000	2140.000	0	0	3	1	4	3	2	5	2	4	2	1	3	5	2	2	2	2	2	2	2	2	2	2	2	400.000	470.000	760.000	825.000	920.000	1270.000	1380.000	1460.000	1825.000	1880.000	1940.000	2782.500	2597.000	-842150451	-1	5360	-1	-1	1	0	
2	8	2	1	2	1	51423252413	2333	5	1	5	1	4	2	3	2	5	2	4	1	3	415.000	2555.000	2970.000	0	0	1	5	1	4	2	3	2	5	2	4	1	3	2	2	2	2	2	2	2	2	2	2	2	420.000	520.000	1015.000	1100.000	1210.000	1695.000	1790.000	2310.000	2695.000	2775.000	2850.000	2782.500	2597.000	-842150451	-1	6190	-1	-1	1	0	
2	9	2	1	2	1	14325242135	2333	9	2	1	4	3	2	5	2	4	2	1	3	5	365.000	1805.000	2170.000	0	0	3	1	4	3	2	5	2	4	2	1	3	5	2	2	2	2	2	2	2	2	2	2	2	370.000	440.000	735.000	810.000	890.000	1310.000	1400.000	1550.000	1845.000	1900.000	1970.000	2782.500	2597.000	-842150451	-1	5390	-1	-1	1	0	
2	10	2	1	2	1	41325242351	3332	9	5	4	1	3	2	5	2	4	2	3	5	1	385.000	2115.000	2500.000	0	0	3	4	1	3	2	5	2	4	2	3	5	1	2	2	2	2	2	2	2	2	2	2	2	390.000	490.000	595.000	965.000	1075.000	1575.000	1890.000	1950.000	2045.000	2295.000	2400.000	2782.500	2597.000	-842150451	-1	5720	-1	-1	1	0	
2	11	2	1	2	1	51423252413	2333	7	2	5	1	4	2	3	2	5	2	4	1	3	455.000	2225.000	2680.000	0	0	2	5	1	4	2	3	2	5	2	4	1	3	2	2	2	2	2	2	2	2	2	2	2	460.000	595.000	945.000	1030.000	1180.000	1555.000	1605.000	2075.000	2370.000	2460.000	2545.000	2782.500	2597.000	-842150451	-1	5900	-1	-1	1	0	
2	12	2	1	2	1	13524232514	3332	7	2	1	3	5	2	4	2	3	2	5	1	4	410.000	2150.000	2560.000	0	0	3	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	415.000	525.000	545.000	990.000	1155.000	1270.000	1825.000	1955.000	2060.000	2360.000	2425.000	2782.500	2597.000	-842150451	-1	5780	-1	-1	1	0	
2	13	2	1	2	1	13524232514	3332	7	2	1	3	5	2	4	2	3	2	5	1	4	505.000	1910.000	2415.000	0	0	3	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	510.000	600.000	655.000	1070.000	1210.000	1360.000	1755.000	1895.000	1930.000	2230.000	2270.000	2782.500	2597.000	-842150451	-1	5635	-1	-1	1	0	
2	14	2	1	2	1	41325242351	3332	9	2	4	1	3	2	5	2	4	2	3	5	1	445.000	1880.000	2325.000	0	0	3	4	1	3	2	5	2	4	2	3	5	1	2	2	2	2	2	2	2	2	2	2	2	450.000	605.000	700.000	950.000	1100.000	1225.000	1535.000	1650.000	1745.000	2075.000	2200.000	2782.500	2597.000	-842150451	-1	5545	-1	-1	1	0	
2	15	2	1	2	1	51423252413	2333	9	5	5	1	4	2	3	2	5	2	4	1	3	440.000	2155.000	2595.000	0	0	3	5	1	4	2	3	2	5	2	4	1	3	2	2	2	2	2	2	2	2	2	2	2	445.000	625.000	975.000	1105.000	1215.000	1585.000	1705.000	1855.000	2300.000	2395.000	2470.000	2782.500	2597.000	-842150451	-1	5815	-1	-1	1	0	
2	16	2	1	2	1	41325242351	3332	5	2	4	1	3	2	5	2	4	2	3	5	1	365.000	1795.000	2160.000	0	0	3	4	1	3	2	5	2	4	2	3	5	1	2	2	2	2	2	2	2	2	2	2	2	370.000	510.000	615.000	910.000	1080.000	1160.000	1560.000	1640.000	1720.000	1955.000	2055.000	2782.500	2597.000	-842150451	-1	5380	-1	-1	1	0	
2	17	2	1	2	1	13524232514	3332	7	2	1	3	5	2	4	2	3	2	5	1	4	415.000	1820.000	2235.000	0	0	3	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	420.000	540.000	595.000	925.000	1045.000	1145.000	1480.000	1560.000	1640.000	2070.000	2090.000	2782.500	2597.000	-842150451	-1	5455	-1	-1	1	0	
2	18	2	1	2	1	13524232514	3332	5	2	1	3	5	2	4	2	3	2	5	1	4	440.000	1880.000	2320.000	0	0	3	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	445.000	560.000	645.000	960.000	1070.000	1175.000	1575.000	1710.000	1785.000	2135.000	2180.000	2782.500	2597.000	-842150451	-1	5540	-1	-1	1	0	
2	19	2	1	2	1	51423252413	2333	9	2	5	1	4	2	3	2	5	2	4	1	3	415.000	2520.000	2935.000	1	0	0	5	1	4	2	3	2	5	2	4	2	1	2	2	2	2	2	2	2	2	2	2	2	420.000	580.000	955.000	1030.000	1125.000	1525.000	1650.000	2225.000	2610.000	2670.000	2795.000	2782.500	2597.000	-842150451	-1	6155	-1	-1	1	0	
2	20	2	1	2	1	51423252413	2333	7	1	5	1	4	2	3	2	5	2	4	1	3	410.000	2275.000	2685.000	0	0	2	5	1	4	2	3	2	5	2	4	1	3	2	2	2	2	2	2	2	2	2	2	2	415.000	545.000	905.000	995.000	1095.000	1535.000	1625.000	2090.000	2400.000	2475.000	2580.000	2782.500	2597.000	-842150451	-1	5905	-1	-1	1	0	
3	1	2	1	2	1	13524232514	3332	7	1	1	3	5	2	4	2	3	2	5	1	4	445.000	2090.000	2535.000	0	0	1	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	450.000	520.000	585.000	1130.000	1230.000	1340.000	1860.000	1950.000	2015.000	2360.000	2390.000	2525.250	2356.900	-842150451	-1	5755	-1	-1	1	0	
3	2	2	1	2	1	41325242351	3332	7	1	4	1	3	2	5	2	4	2	3	5	1	745.000	2085.000	2830.000	0	0	1	4	1	3	2	5	2	4	2	3	5	1	2	2	2	2	2	2	2	2	2	2	2	750.000	870.000	950.000	1245.000	1340.000	1860.000	2185.000	2255.000	2345.000	2620.000	2735.000	2525.250	2356.900	-842150451	-1	6050	-1	-1	1	0	
3	3	2	1	2	1	41325242351	3332	9	2	4	1	3	2	5	2	4	2	3	5	1	390.000	1690.000	2080.000	0	0	3	4	1	3	2	5	2	4	2	3	5	1	2	2	2	2	2	2	2	2	2	2	2	395.000	465.000	610.000	915.000	1010.000	1150.000	1505.000	1570.000	1645.000	1875.000	1955.000	2525.250	2356.900	-842150451	-1	5300	-1	-1	1	0	
3	4	2	1	2	1	41325242351	3332	9	4	4	1	3	2	5	2	4	2	3	5	1	400.000	1710.000	2110.000	0	0	3	4	1	3	2	5	2	4	2	3	5	1	2	2	2	2	2	2	2	2	2	2	2	405.000	515.000	605.000	955.000	1045.000	1185.000	1510.000	1590.000	1675.000	1910.000	2005.000	2525.250	2356.900	-842150451	-1	5330	-1	-1	1	0	
3	5	2	1	2	1	14325242135	2333	7	2	1	4	3	2	5	2	4	2	1	3	5	395.000	2235.000	2630.000	1	0	0	1	4	3	2	5	4	2	2	1	3	5	2	2	2	2	2	2	2	2	2	2	2	400.000	425.000	735.000	830.000	885.000	935.000	1210.000	1895.000	2340.000	2380.000	2455.000	2525.250	2356.900	-842150451	-1	5850	-1	-1	1	0	
3	6	2	1	2	1	13524232514	3332	7	2	1	3	5	2	4	2	3	2	5	1	4	395.000	1685.000	2080.000	0	0	3	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	400.000	470.000	535.000	920.000	1025.000	1140.000	1420.000	1515.000	1595.000	1890.000	1940.000	2525.250	2356.900	-842150451	-1	5300	-1	-1	1	0	
3	7	2	1	2	1	13524232514	3332	7	4	1	3	5	2	4	2	3	2	5	1	4	420.000	1615.000	2035.000	0	0	3	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	425.000	480.000	540.000	885.000	975.000	1090.000	1445.000	1515.000	1585.000	1855.000	1880.000	2525.250	2356.900	-842150451	-1	5255	-1	-1	1	0	
3	8	2	1	2	1	41325242351	3332	5	3	4	1	3	2	5	2	4	2	3	5	1	420.000	2975.000	3395.000	1	0	0	4	1	3	2	5	2	4	3	3	1	4	2	2	2	2	2	2	2	2	2	2	2	425.000	535.000	615.000	890.000	970.000	1430.000	1920.000	2275.000	2980.000	3210.000	3255.000	2525.250	2356.900	-842150451	-1	6615	-1	-1	1	0	
3	9	2	1	2	1	14325242135	2333	5	3	1	4	3	2	5	2	4	2	1	3	5	425.000	1985.000	2410.000	0	0	2	1	4	3	2	5	2	4	2	1	3	5	2	2	2	2	2	2	2	2	2	2	2	430.000	470.000	790.000	885.000	955.000	1400.000	1520.000	1615.000	2090.000	2140.000	2225.000	2525.250	2356.900	-842150451	-1	5630	-1	-1	1	0	
3	10	2	1	2	1	51423252413	2333	9	1	5	1	4	2	3	2	5	2	4	1	3	405.000	2245.000	2650.000	0	0	1	5	1	4	2	3	2	5	2	4	1	3	2	2	2	2	2	2	2	2	2	2	2	410.000	555.000	890.000	985.000	1115.000	1450.000	1570.000	2015.000	2345.000	2435.000	2525.000	2525.250	2356.900	-842150451	-1	5870	-1	-1	1	0	
3	11	2	1	2	1	51423252413	2333	7	2	5	1	4	2	3	2	5	2	4	1	3	400.000	2495.000	2895.000	0	0	1	5	1	4	2	3	2	5	2	4	1	3	2	2	2	2	2	2	2	2	2	2	2	405.000	555.000	915.000	1095.000	1220.000	1785.000	1920.000	2145.000	2485.000	2665.000	2770.000	2525.250	2356.900	-842150451	-1	6115	-1	-1	1	0	
3	12	2	1	2	1	13524232514	3332	7	2	1	3	5	2	4	2	3	2	5	1	4	390.000	1675.000	2065.000	0	0	3	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	395.000	460.000	520.000	860.000	1000.000	1110.000	1445.000	1515.000	1585.000	1875.000	1915.000	2525.250	2356.900	-842150451	-1	5285	-1	-1	1	0	
3	13	2	1	2	1	51423252413	2333	7	1	5	1	4	2	3	2	5	2	4	1	3	425.000	1760.000	2185.000	0	0	3	5	1	4	2	3	2	5	2	4	1	3	2	2	2	2	2	2	2	2	2	2	2	430.000	555.000	815.000	920.000	1020.000	1330.000	1430.000	1580.000	1905.000	1985.000	2055.000	2525.250	2356.900	-842150451	-1	5405	-1	-1	1	0	
3	14	2	1	2	1	14325242135	2333	9	2	1	4	3	2	5	2	4	2	1	3	5	455.000	2050.000	2505.000	1	0	0	1	4	3	2	5	4	2	4	2	3	5	2	2	2	2	2	2	2	2	2	2	2	460.000	540.000	785.000	875.000	950.000	955.000	1700.000	1775.000	1890.000	2320.000	2360.000	2525.250	2356.900	-842150451	-1	5725	-1	-1	1	0	
3	15	2	1	2	1	14325242135	2333	9	4	1	4	3	2	5	2	4	2	1	3	5	415.000	2690.000	3105.000	1	0	0	1	4	3	2	5	4	4	2	1	3	5	2	2	2	2	2	2	2	2	2	2	2	420.000	480.000	725.000	835.000	880.000	980.000	2245.000	2405.000	2890.000	2895.000	2935.000	2525.250	2356.900	-842150451	-1	6325	-1	-1	1	0	
3	16	2	1	2	1	51423252413	2333	5	4	5	1	4	2	3	2	5	2	4	1	3	405.000	3185.000	3590.000	1	0	0	5	1	4	2	3	2	5	4	4	1	3	2	2	2	2	2	2	2	2	2	2	2	410.000	500.000	1245.000	1400.000	1565.000	1980.000	2100.000	2160.000	3285.000	3400.000	3480.000	2525.250	2356.900	-842150451	-1	6810	-1	-1	1	0	
3	17	2	1	2	1	41325242351	3332	5	1	4	1	3	2	5	2	4	2	3	5	1	435.000	2340.000	2775.000	1	0	0	4	1	3	2	5	1	4	2	3	5	1	2	2	2	2	2	2	2	2	2	2	2	440.000	520.000	640.000	1010.000	1120.000	1170.000	2000.000	2105.000	2195.000	2560.000	2660.000	2525.250	2356.900	-842150451	-1	5995	-1	-1	1	0	
3	18	2	1	2	1	51423252413	2333	5	2	5	1	4	2	3	2	5	2	4	1	3	480.000	2195.000	2675.000	0	0	1	5	1	4	2	3	2	5	2	4	1	3	2	2	2	2	2	2	2	2	2	2	2	485.000	675.000	1000.000	1160.000	1265.000	1625.000	1800.000	2060.000	2315.000	2530.000	2590.000	2525.250	2356.900	-842150451	-1	5895	-1	-1	1	0	
3	19	2	1	2	1	14325242135	2333	9	2	1	4	3	2	5	2	4	2	1	3	5	475.000	2995.000	3470.000	0	0	1	1	4	3	2	5	2	4	2	1	3	5	2	2	2	2	2	2	2	2	2	2	2	480.000	595.000	865.000	1010.000	1085.000	1490.000	1635.000	2305.000	2760.000	3155.000	3280.000	2525.250	2356.900	-842150451	-1	6690	-1	-1	1	0	
3	20	2	1	2	1	13524232514	3332	9	2	1	3	5	2	4	2	3	2	5	1	4	430.000	2600.000	3030.000	1	0	0	1	3	5	2	4	2	2	5	5	1	4	2	2	2	2	2	2	2	2	2	2	2	435.000	550.000	570.000	1030.000	1170.000	1320.000	1710.000	1855.000	2440.000	2825.000	2850.000	2525.250	2356.900	-842150451	-1	6250	-1	-1	1	0	
4	1	2	1	2	1	41325242351	3332	7	5	4	1	3	2	5	2	4	2	3	5	1	530.000	2195.000	2725.000	0	0	1	4	1	3	2	5	2	4	2	3	5	1	2	2	2	2	2	2	2	2	2	2	2	535.000	620.000	725.000	1070.000	1195.000	1740.000	2055.000	2170.000	2270.000	2510.000	2620.000	2525.250	2356.900	-842150451	-1	5945	-1	-1	1	0	
4	2	2	1	2	1	13524232514	3332	5	1	1	3	5	2	4	2	3	2	5	1	4	410.000	1670.000	2080.000	0	0	3	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	415.000	495.000	540.000	920.000	1025.000	1135.000	1485.000	1595.000	1645.000	1920.000	1940.000	2525.250	2356.900	-842150451	-1	5300	-1	-1	1	0	
4	3	2	1	2	1	13524232514	3332	5	1	1	3	5	2	4	2	3	2	5	1	4	440.000	1955.000	2395.000	0	0	2	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	445.000	535.000	575.000	925.000	1115.000	1295.000	1770.000	1875.000	1940.000	2210.000	2245.000	2525.250	2356.900	-842150451	-1	5615	-1	-1	1	0	
4	4	2	1	2	1	51423252413	2333	5	2	5	1	4	2	3	2	5	2	4	1	3	420.000	3225.000	3645.000	1	0	0	5	1	4	2	3	2	5	2	1	3	3	2	2	2	2	2	2	2	2	2	2	2	425.000	545.000	785.000	870.000	945.000	1345.000	1430.000	1585.000	1940.000	2720.000	3555.000	2525.250	2356.900	-842150451	-1	6865	-1	-1	1	0	
4	5	2	1	2	1	13524232514	3332	9	1	1	3	5	2	4	2	3	2	5	1	4	450.000	1650.000	2100.000	0	0	3	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	455.000	535.000	605.000	925.000	1025.000	1145.000	1485.000	1595.000	1635.000	1950.000	1955.000	2525.250	2356.900	-842150451	-1	5320	-1	-1	1	0	
4	6	2	1	2	1	14325242135	2333	5	1	1	4	3	2	5	2	4	2	1	3	5	385.000	2865.000	3250.000	1	0	0	1	4	3	5	5	2	4	2	1	3	5	2	2	2	2	2	2	2	2	2	2	2	390.000	465.000	725.000	900.000	1545.000	1975.000	2050.000	2170.000	2940.000	2965.000	3055.000	2525.250	2356.900	-842150451	-1	6470	-1	-1	1	0	
4	7	2	1	2	1	41325242351	3332	9	2	4	1	3	2	5	2	4	2	3	5	1	455.000	2060.000	2515.000	0	0	2	4	1	3	2	5	2	4	2	3	5	1	2	2	2	2	2	2	2	2	2	2	2	460.000	540.000	645.000	1020.000	1170.000	1350.000	1770.000	1925.000	1955.000	2295.000	2415.000	2525.250	2356.900	-842150451	-1	5735	-1	-1	1	0	
4	8	2	1	2	1	51423252413	2333	9	5	5	1	4	2	3	2	5	2	4	1	3	440.000	1990.000	2430.000	0	0	2	5	1	4	2	3	2	5	2	4	1	3	2	2	2	2	2	2	2	2	2	2	2	445.000	545.000	845.000	955.000	1045.000	1415.000	1540.000	1710.000	2135.000	2260.000	2305.000	2525.250	2356.900	-842150451	-1	5650	-1	-1	1	0	
4	9	2	1	2	1	14325242135	2333	7	5	1	4	3	2	5	2	4	2	1	3	5	400.000	1810.000	2210.000	0	0	3	1	4	3	2	5	2	4	2	1	3	5	2	2	2	2	2	2	2	2	2	2	2	405.000	425.000	720.000	820.000	875.000	1250.000	1315.000	1435.000	1930.000	1960.000	2035.000	2525.250	2356.900	-842150451	-1	5430	-1	-1	1	0	
