BN	TN	SubNum	group	hand	isTrain	seq	ChunkSize	digitChangePos	digitChangeValue	press1	press2	press3	press4	press5	press6	press7	press8	press9	press10	press11	RT	ET	norm_MT	isError	timingError	points	response1	response2	response3	response4	response5	response6	response7	response8	response9	response10	response11	handPressed1	handPressed2	handPressed3	handPressed4	handPressed5	handPressed6	handPressed7	handPressed8	handPressed9	handPressed10	handPressed11	pressTime1	pressTime2	pressTime3	pressTime4	pressTime5	pressTime6	pressTime7	pressTime8	pressTime9	pressTime10	pressTime11	timeThreshold	timeThresholdSuper	startTime	startTimeReal	trialDur	startTR	startTRtime	useMetronome	isCross	
2	5	6	1	2	1	13524232514	3332	7	4	1	3	5	2	4	2	3	2	5	1	4	550.000	2915.000	3465.000	0	0	2	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	555.000	625.000	740.000	1340.000	1475.000	1600.000	2200.000	2325.000	2510.000	3235.000	3305.000	3500.000	2940.000	-842150451	-1	6685	-1	-1	1	0	
2	6	6	1	2	1	13524232514	3332	9	1	1	3	5	2	4	2	3	2	5	1	4	615.000	2925.000	3540.000	0	0	1	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	620.000	695.000	830.000	1505.000	1625.000	1775.000	2430.000	2605.000	2785.000	3300.000	3370.000	3500.000	2940.000	-842150451	-1	6760	-1	-1	1	0	
2	7	6	1	2	1	51423252413	2333	5	4	5	1	4	2	3	2	5	2	4	1	3	550.000	2685.000	3235.000	0	0	2	5	1	4	2	3	2	5	2	4	1	3	2	2	2	2	2	2	2	2	2	2	2	555.000	705.000	1305.000	1425.000	1535.000	2050.000	2185.000	2325.000	2880.000	3010.000	3080.000	3500.000	2940.000	-842150451	-1	6455	-1	-1	1	0	
2	8	6	1	2	1	41325242351	3332	7	1	4	1	3	2	5	2	4	2	3	5	1	590.000	2595.000	3185.000	0	0	2	4	1	3	2	5	2	4	2	3	5	1	2	2	2	2	2	2	2	2	2	2	2	595.000	745.000	835.000	1385.000	1495.000	1640.000	2280.000	2390.000	2500.000	2945.000	3040.000	3500.000	2940.000	-842150451	-1	6405	-1	-1	1	0	
2	9	6	1	2	1	41325242351	3332	7	1	4	1	3	2	5	2	4	2	3	5	1	560.000	2530.000	3090.000	0	0	2	4	1	3	2	5	2	4	2	3	5	1	2	2	2	2	2	2	2	2	2	2	2	565.000	690.000	780.000	1225.000	1325.000	1455.000	2260.000	2365.000	2475.000	2885.000	2955.000	3500.000	2940.000	-842150451	-1	6310	-1	-1	1	0	
2	10	6	1	2	1	51423252413	2333	9	1	5	1	4	2	3	2	5	2	4	1	3	540.000	2890.000	3430.000	0	0	2	5	1	4	2	3	2	5	2	4	1	3	2	2	2	2	2	2	2	2	2	2	2	545.000	665.000	1430.000	1530.000	1640.000	2160.000	2275.000	2385.000	3090.000	3225.000	3275.000	3500.000	2940.000	-842150451	-1	6650	-1	-1	1	0	
2	11	6	1	2	1	13524232514	3332	9	1	1	3	5	2	4	2	3	2	5	1	4	600.000	2755.000	3355.000	0	0	2	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	605.000	660.000	805.000	1265.000	1375.000	1525.000	2195.000	2300.000	2445.000	3130.000	3180.000	3500.000	2940.000	-842150451	-1	6575	-1	-1	1	0	
2	12	6	1	2	1	51423252413	2333	9	1	5	1	4	2	3	2	5	2	4	1	3	520.000	2585.000	3105.000	0	0	2	5	1	4	2	3	2	5	2	4	1	3	2	2	2	2	2	2	2	2	2	2	2	525.000	660.000	1325.000	1425.000	1530.000	2050.000	2150.000	2265.000	2765.000	2890.000	2950.000	3500.000	2940.000	-842150451	-1	6325	-1	-1	1	0	
2	13	6	1	2	1	14325242135	2333	5	1	1	4	3	2	5	2	4	2	1	3	5	470.000	2765.000	3235.000	0	0	2	1	4	3	2	5	2	4	2	1	3	5	2	2	2	2	2	2	2	2	2	2	2	475.000	575.000	1170.000	1270.000	1395.000	2115.000	2210.000	2335.000	2935.000	2970.000	3085.000	3500.000	2940.000	-842150451	-1	6455	-1	-1	1	0	
2	14	6	1	2	1	13524232514	3332	7	4	1	3	5	2	4	2	3	2	5	1	4	480.000	2500.000	2980.000	0	0	2	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	485.000	560.000	665.000	1310.000	1420.000	1520.000	2040.000	2115.000	2255.000	2775.000	2820.000	3500.000	2940.000	-842150451	-1	6200	-1	-1	1	0	
2	15	6	1	2	1	51423252413	2333	5	1	5	1	4	2	3	2	5	2	4	1	3	565.000	2515.000	3080.000	0	0	2	5	1	4	2	3	2	5	2	4	1	3	2	2	2	2	2	2	2	2	2	2	2	570.000	670.000	1180.000	1305.000	1450.000	1900.000	2045.000	2180.000	2750.000	2870.000	2940.000	3500.000	2940.000	-842150451	-1	6300	-1	-1	1	0	
2	16	6	1	2	1	41325242351	3332	7	1	4	1	3	2	5	2	4	2	3	5	1	550.000	2285.000	2835.000	0	0	3	4	1	3	2	5	2	4	2	3	5	1	2	2	2	2	2	2	2	2	2	2	2	555.000	670.000	735.000	1170.000	1295.000	1405.000	1945.000	2035.000	2160.000	2600.000	2685.000	3500.000	2940.000	-842150451	-1	6055	-1	-1	1	0	
2	17	6	1	2	1	14325242135	2333	9	4	1	4	3	2	5	2	4	2	1	3	5	695.000	2410.000	3105.000	0	0	2	1	4	3	2	5	2	4	2	1	3	5	2	2	2	2	2	2	2	2	2	2	2	700.000	745.000	1230.000	1325.000	1460.000	1865.000	2180.000	2325.000	2820.000	2865.000	2975.000	3500.000	2940.000	-842150451	-1	6325	-1	-1	1	0	
2	18	6	1	2	1	41325242351	3332	5	3	4	1	3	2	5	2	4	2	3	5	1	570.000	2115.000	2685.000	0	0	3	4	1	3	2	5	2	4	2	3	5	1	2	2	2	2	2	2	2	2	2	2	2	575.000	690.000	760.000	1130.000	1230.000	1340.000	1860.000	1940.000	2070.000	2435.000	2525.000	3500.000	2940.000	-842150451	-1	5905	-1	-1	1	0	
2	19	6	1	2	1	13524232514	3332	5	5	1	3	5	2	4	2	3	2	5	1	4	510.000	2465.000	2975.000	0	0	2	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	515.000	565.000	690.000	1130.000	1225.000	1345.000	1985.000	2075.000	2200.000	2755.000	2800.000	3500.000	2940.000	-842150451	-1	6195	-1	-1	1	0	
2	20	6	1	2	1	14325242135	2333	9	3	1	4	3	2	5	2	4	2	1	3	5	460.000	2295.000	2755.000	0	0	3	1	4	3	2	5	2	4	2	1	3	5	2	2	2	2	2	2	2	2	2	2	2	465.000	535.000	1080.000	1155.000	1290.000	1735.000	1825.000	1940.000	2460.000	2475.000	2595.000	3500.000	2940.000	-842150451	-1	5975	-1	-1	1	0	
3	1	6	1	2	1	51423252413	2333	5	2	5	1	4	2	3	2	5	2	4	1	3	620.000	3140.000	3760.000	0	0	1	5	1	4	2	3	2	5	2	4	1	3	2	2	2	2	2	2	2	2	2	2	2	625.000	720.000	1260.000	1355.000	1465.000	1955.000	2055.000	2725.000	3425.000	3555.000	3615.000	3344.250	3121.300	-842150451	-1	6980	-1	-1	1	0	
3	2	6	1	2	1	41325242351	3332	5	1	4	1	3	2	5	2	4	2	3	5	1	550.000	2390.000	2940.000	1	0	0	4	1	3	2	5	2	4	2	3	5	4	2	2	2	2	2	2	2	2	2	2	2	555.000	665.000	740.000	1110.000	1195.000	1310.000	1890.000	1995.000	2105.000	2695.000	2720.000	3344.250	3121.300	-842150451	-1	6160	-1	-1	1	0	
3	3	6	1	2	1	41325242351	3332	7	2	4	1	3	2	5	2	4	2	3	5	1	610.000	2315.000	2925.000	0	0	3	4	1	3	2	5	2	4	2	3	5	1	2	2	2	2	2	2	2	2	2	2	2	615.000	720.000	805.000	1235.000	1330.000	1450.000	1960.000	2115.000	2265.000	2685.000	2780.000	3344.250	3121.300	-842150451	-1	6145	-1	-1	1	0	
3	4	6	1	2	1	51423252413	2333	5	4	5	1	4	2	3	2	5	2	4	1	3	570.000	2375.000	2945.000	0	0	3	5	1	4	2	3	2	5	2	4	1	3	2	2	2	2	2	2	2	2	2	2	2	575.000	675.000	1310.000	1415.000	1525.000	1995.000	2095.000	2200.000	2665.000	2760.000	2825.000	3344.250	3121.300	-842150451	-1	6165	-1	-1	1	0	
3	5	6	1	2	1	14325242135	2333	5	1	1	4	3	2	5	2	4	2	1	3	5	560.000	2465.000	3025.000	0	0	3	1	4	3	2	5	2	4	2	1	3	5	2	2	2	2	2	2	2	2	2	2	2	565.000	630.000	1195.000	1280.000	1405.000	1915.000	1985.000	2100.000	2710.000	2730.000	2840.000	3344.250	3121.300	-842150451	-1	6245	-1	-1	1	0	
3	6	6	1	2	1	13524232514	3332	7	4	1	3	5	2	4	2	3	2	5	1	4	490.000	2605.000	3095.000	0	0	3	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	495.000	560.000	670.000	1145.000	1245.000	1365.000	2105.000	2190.000	2315.000	2835.000	2905.000	3344.250	3121.300	-842150451	-1	6315	-1	-1	1	0	
3	7	6	1	2	1	14325242135	2333	7	2	1	4	3	2	5	2	4	2	1	3	5	495.000	2430.000	2925.000	0	0	3	1	4	3	2	5	2	4	2	1	3	5	2	2	2	2	2	2	2	2	2	2	2	500.000	585.000	1045.000	1120.000	1245.000	1860.000	1920.000	2045.000	2595.000	2635.000	2760.000	3344.250	3121.300	-842150451	-1	6145	-1	-1	1	0	
3	8	6	1	2	1	14325242135	2333	7	5	1	4	3	2	5	2	4	2	1	3	5	490.000	2370.000	2860.000	0	0	3	1	4	3	2	5	2	4	2	1	3	5	2	2	2	2	2	2	2	2	2	2	2	495.000	595.000	1110.000	1180.000	1305.000	1850.000	1935.000	2055.000	2540.000	2580.000	2665.000	3344.250	3121.300	-842150451	-1	6080	-1	-1	1	0	
3	9	6	1	2	1	51423252413	2333	9	1	5	1	4	2	3	2	5	2	4	1	3	520.000	2410.000	2930.000	0	0	3	5	1	4	2	3	2	5	2	4	1	3	2	2	2	2	2	2	2	2	2	2	2	525.000	625.000	1130.000	1215.000	1325.000	1725.000	1885.000	2085.000	2630.000	2705.000	2780.000	3344.250	3121.300	-842150451	-1	6150	-1	-1	1	0	
3	10	6	1	2	1	13524232514	3332	9	3	1	3	5	2	4	2	3	2	5	1	4	465.000	2235.000	2700.000	0	0	3	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	470.000	530.000	640.000	1070.000	1150.000	1275.000	1830.000	1915.000	2025.000	2480.000	2515.000	3344.250	3121.300	-842150451	-1	5920	-1	-1	1	0	
3	11	6	1	2	1	13524232514	3332	5	1	1	3	5	2	4	2	3	2	5	1	4	455.000	2110.000	2565.000	0	0	3	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	460.000	520.000	640.000	1090.000	1165.000	1285.000	1760.000	1835.000	1945.000	2370.000	2405.000	3344.250	3121.300	-842150451	-1	5785	-1	-1	1	0	
3	12	6	1	2	1	41325242351	3332	5	1	4	1	3	2	5	2	4	2	3	5	1	590.000	3115.000	3705.000	1	0	0	4	2	3	2	4	2	4	2	3	1	5	2	2	2	2	2	2	2	2	2	2	2	595.000	685.000	1180.000	1700.000	1810.000	2195.000	2765.000	2865.000	3025.000	3475.000	3525.000	3344.250	3121.300	-842150451	-1	6925	-1	-1	1	0	
3	13	6	1	2	1	51423252413	2333	5	1	5	1	4	2	3	2	5	2	4	1	3	550.000	2335.000	2885.000	0	0	3	5	1	4	2	3	2	5	2	4	1	3	2	2	2	2	2	2	2	2	2	2	2	555.000	665.000	1205.000	1270.000	1385.000	1910.000	2000.000	2100.000	2595.000	2695.000	2755.000	3344.250	3121.300	-842150451	-1	6105	-1	-1	1	0	
3	14	6	1	2	1	41325242351	3332	7	2	4	1	3	2	5	2	4	2	3	5	1	545.000	2200.000	2745.000	0	0	3	4	1	3	2	5	2	4	2	3	5	1	2	2	2	2	2	2	2	2	2	2	2	550.000	660.000	735.000	1100.000	1195.000	1310.000	1795.000	1945.000	2075.000	2535.000	2600.000	3344.250	3121.300	-842150451	-1	5965	-1	-1	1	0	
3	15	6	1	2	1	13524232514	3332	7	4	1	3	5	2	4	2	3	2	5	1	4	555.000	2590.000	3145.000	0	0	2	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	560.000	615.000	730.000	1165.000	1270.000	1390.000	1945.000	2120.000	2255.000	2955.000	3005.000	3344.250	3121.300	-842150451	-1	6365	-1	-1	1	0	
3	16	6	1	2	1	51423252413	2333	7	3	5	1	4	2	3	2	5	2	4	1	3	560.000	2985.000	3545.000	1	0	0	5	1	2	2	3	2	5	2	4	1	3	2	2	2	2	2	2	2	2	2	2	2	565.000	665.000	1130.000	1885.000	1980.000	2495.000	2590.000	2715.000	3260.000	3355.000	3415.000	3344.250	3121.300	-842150451	-1	6765	-1	-1	1	0	
3	17	6	1	2	1	13524232514	3332	7	1	1	3	5	2	4	2	3	2	5	1	4	690.000	2365.000	3055.000	0	0	3	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	695.000	735.000	860.000	1320.000	1415.000	1535.000	2070.000	2150.000	2300.000	2785.000	2875.000	3344.250	3121.300	-842150451	-1	6275	-1	-1	1	0	
3	18	6	1	2	1	41325242351	3332	9	5	4	1	3	2	5	2	4	2	3	5	1	620.000	2630.000	3250.000	0	0	2	4	1	3	2	5	2	4	2	3	5	1	2	2	2	2	2	2	2	2	2	2	2	625.000	750.000	815.000	1240.000	1330.000	1450.000	2050.000	2145.000	2275.000	3005.000	3105.000	3344.250	3121.300	-842150451	-1	6470	-1	-1	1	0	
3	19	6	1	2	1	14325242135	2333	7	3	1	4	3	2	5	2	4	2	1	3	5	495.000	2405.000	2900.000	0	0	3	1	4	3	2	5	2	4	2	1	3	5	2	2	2	2	2	2	2	2	2	2	2	500.000	575.000	1095.000	1160.000	1280.000	1805.000	1885.000	2015.000	2585.000	2620.000	2730.000	3344.250	3121.300	-842150451	-1	6120	-1	-1	1	0	
3	20	6	1	2	1	14325242135	2333	5	2	1	4	3	2	5	2	4	2	1	3	5	645.000	2395.000	3040.000	0	0	3	1	4	3	2	5	2	4	2	1	3	5	2	2	2	2	2	2	2	2	2	2	2	650.000	735.000	1255.000	1320.000	1435.000	2020.000	2095.000	2215.000	2730.000	2755.000	2870.000	3344.250	3121.300	-842150451	-1	6260	-1	-1	1	0	
4	1	6	1	2	1	51423252413	2333	7	2	5	1	4	2	3	2	5	2	4	1	3	715.000	2465.000	3180.000	0	0	1	5	1	4	2	3	2	5	2	4	1	3	2	2	2	2	2	2	2	2	2	2	2	720.000	830.000	1410.000	1515.000	1635.000	2095.000	2175.000	2290.000	2815.000	2980.000	3040.000	3076.500	2871.400	-842150451	-1	6400	-1	-1	1	0	
4	2	6	1	2	1	13524232514	3332	5	1	1	3	5	2	4	2	3	2	5	1	4	525.000	3000.000	3525.000	0	0	1	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	530.000	575.000	685.000	1105.000	1180.000	1970.000	2580.000	2655.000	2805.000	3295.000	3330.000	3076.500	2871.400	-842150451	-1	6745	-1	-1	1	0	
4	3	6	1	2	1	41325242351	3332	7	1	4	1	3	2	5	2	4	2	3	5	1	590.000	2485.000	3075.000	0	0	2	4	1	3	2	5	2	4	2	3	5	1	2	2	2	2	2	2	2	2	2	2	2	595.000	715.000	790.000	1185.000	1375.000	1520.000	2025.000	2130.000	2240.000	2805.000	2910.000	3076.500	2871.400	-842150451	-1	6295	-1	-1	1	0	
4	4	6	1	2	1	14325242135	2333	9	3	1	4	3	2	5	2	4	2	1	3	5	475.000	2230.000	2705.000	0	0	3	1	4	3	2	5	2	4	2	1	3	5	2	2	2	2	2	2	2	2	2	2	2	480.000	570.000	1100.000	1175.000	1300.000	1690.000	1800.000	1915.000	2405.000	2440.000	2540.000	3076.500	2871.400	-842150451	-1	5925	-1	-1	1	0	
4	5	6	1	2	1	51423252413	2333	7	1	5	1	4	2	3	2	5	2	4	1	3	545.000	3235.000	3780.000	0	0	1	5	1	4	2	3	2	5	2	4	1	3	2	2	2	2	2	2	2	2	2	2	2	550.000	635.000	1195.000	1280.000	1425.000	2100.000	2220.000	2875.000	3430.000	3565.000	3630.000	3076.500	2871.400	-842150451	-1	7000	-1	-1	1	0	
4	6	6	1	2	1	13524232514	3332	7	2	1	3	5	2	4	2	3	2	5	1	4	715.000	2295.000	3010.000	0	0	2	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	720.000	765.000	925.000	1395.000	1500.000	1625.000	2100.000	2205.000	2335.000	2780.000	2825.000	3076.500	2871.400	-842150451	-1	6230	-1	-1	1	0	
4	7	6	1	2	1	51423252413	2333	9	1	5	1	4	2	3	2	5	2	4	1	3	535.000	3065.000	3600.000	0	0	1	5	1	4	2	3	2	5	2	4	1	3	2	2	2	2	2	2	2	2	2	2	2	540.000	640.000	1250.000	1365.000	1510.000	2010.000	2100.000	2665.000	3285.000	3395.000	3465.000	3076.500	2871.400	-842150451	-1	6820	-1	-1	1	0	
4	8	6	1	2	1	41325242351	3332	7	5	4	1	3	2	5	2	4	2	3	5	1	590.000	2850.000	3440.000	1	0	0	4	1	3	2	5	2	4	3	3	5	1	2	2	2	2	2	2	2	2	2	2	2	595.000	690.000	775.000	1185.000	1275.000	1410.000	2000.000	2260.000	2685.000	3190.000	3290.000	3076.500	2871.400	-842150451	-1	6660	-1	-1	1	0	
