BN	TN	SubNum	group	hand	isTrain	seq	ChunkSize	digitChangePos	digitChangeValue	press1	press2	press3	press4	press5	press6	press7	press8	press9	press10	press11	RT	ET	norm_MT	isError	timingError	points	response1	response2	response3	response4	response5	response6	response7	response8	response9	response10	response11	handPressed1	handPressed2	handPressed3	handPressed4	handPressed5	handPressed6	handPressed7	handPressed8	handPressed9	handPressed10	handPressed11	pressTime1	pressTime2	pressTime3	pressTime4	pressTime5	pressTime6	pressTime7	pressTime8	pressTime9	pressTime10	pressTime11	timeThreshold	timeThresholdSuper	startTime	startTimeReal	trialDur	startTR	startTRtime	useMetronome	isCross	
1	11	4	1	2	1	51423252413	2333	9	1	5	1	4	2	3	2	5	2	4	1	3	890.000	2585.000	3475.000	0	0	1	5	1	4	2	3	2	5	2	4	1	3	2	2	2	2	2	2	2	2	2	2	2	895.000	1045.000	1590.000	1650.000	1755.000	2320.000	2410.000	2590.000	3210.000	3265.000	3375.000	3097.500	2891.000	-842150451	-1	6695	-1	-1	1	0	
1	12	4	1	2	1	14325242135	2333	9	2	1	4	3	2	5	2	4	2	1	3	5	550.000	2365.000	2915.000	0	0	2	1	4	3	2	5	2	4	2	1	3	5	2	2	2	2	2	2	2	2	2	2	2	555.000	700.000	1155.000	1250.000	1375.000	1970.000	2115.000	2250.000	2680.000	2720.000	2810.000	3097.500	2891.000	-842150451	-1	6135	-1	-1	1	0	
1	13	4	1	2	1	51423252413	2333	9	1	5	1	4	2	3	2	5	2	4	1	3	655.000	2790.000	3445.000	1	0	0	5	1	4	2	3	2	5	2	1	3	3	2	2	2	2	2	2	2	2	2	2	2	660.000	795.000	1250.000	1315.000	1440.000	1890.000	2000.000	2170.000	2715.000	2825.000	3340.000	3097.500	2891.000	-842150451	-1	6665	-1	-1	1	0	
1	14	4	1	2	1	51423252413	2333	9	2	5	1	4	2	3	2	5	2	4	1	3	585.000	2420.000	3005.000	0	0	2	5	1	4	2	3	2	5	2	4	1	3	2	2	2	2	2	2	2	2	2	2	2	590.000	725.000	1215.000	1280.000	1425.000	1855.000	2025.000	2185.000	2660.000	2755.000	2910.000	3097.500	2891.000	-842150451	-1	6225	-1	-1	1	0	
1	15	4	1	2	1	13524232514	3332	5	2	1	3	5	2	4	2	3	2	5	1	4	500.000	2175.000	2675.000	0	0	3	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	505.000	590.000	710.000	1185.000	1375.000	1515.000	1895.000	1990.000	2115.000	2440.000	2555.000	3097.500	2891.000	-842150451	-1	5895	-1	-1	1	0	
1	16	4	1	2	1	13524232514	3332	5	1	1	3	5	2	4	2	3	2	5	1	4	580.000	2145.000	2725.000	0	0	3	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	585.000	670.000	785.000	1165.000	1360.000	1490.000	1880.000	1975.000	2135.000	2475.000	2590.000	3097.500	2891.000	-842150451	-1	5945	-1	-1	1	0	
1	17	4	1	2	1	51423252413	2333	7	1	5	1	4	2	3	2	5	2	4	1	3	555.000	3115.000	3670.000	0	0	1	5	1	4	2	3	2	5	2	4	1	3	2	2	2	2	2	2	2	2	2	2	2	560.000	695.000	1290.000	1355.000	1520.000	2050.000	2665.000	2815.000	3425.000	3470.000	3575.000	3097.500	2891.000	-842150451	-1	6890	-1	-1	1	0	
1	18	4	1	2	1	51423252413	2333	9	1	5	1	4	2	3	2	5	2	4	1	3	460.000	3385.000	3845.000	1	0	0	5	1	2	2	3	2	5	2	4	1	3	2	2	2	2	2	2	2	2	2	2	2	465.000	600.000	1090.000	2090.000	2275.000	2745.000	2865.000	3020.000	3605.000	3645.000	3735.000	3097.500	2891.000	-842150451	-1	7065	-1	-1	1	0	
1	19	4	1	2	1	13524232514	3332	7	2	1	3	5	2	4	2	3	2	5	1	4	530.000	2015.000	2545.000	0	0	3	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	535.000	645.000	780.000	1160.000	1315.000	1435.000	1800.000	1885.000	2020.000	2330.000	2420.000	3097.500	2891.000	-842150451	-1	5765	-1	-1	1	0	
1	20	4	1	2	1	13524232514	3332	7	4	1	3	5	2	4	2	3	2	5	1	4	515.000	1865.000	2380.000	0	0	3	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	520.000	580.000	685.000	1015.000	1175.000	1295.000	1635.000	1720.000	1875.000	2125.000	2225.000	3097.500	2891.000	-842150451	-1	5600	-1	-1	1	0	
2	1	4	1	2	1	13524232514	3332	9	2	1	3	5	2	4	2	3	2	5	1	4	565.000	2060.000	2625.000	0	0	3	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	570.000	670.000	765.000	1130.000	1290.000	1415.000	1885.000	1955.000	2080.000	2445.000	2515.000	3097.500	2891.000	-842150451	-1	5845	-1	-1	1	0	
2	2	4	1	2	1	41325242351	3332	7	2	4	1	3	2	5	2	4	2	3	5	1	885.000	2685.000	3570.000	1	0	0	4	1	3	2	5	2	4	2	3	1	1	2	2	2	2	2	2	2	2	2	2	2	890.000	1000.000	1110.000	1480.000	1610.000	1765.000	2265.000	2345.000	2475.000	2820.000	3475.000	3097.500	2891.000	-842150451	-1	6790	-1	-1	1	0	
2	3	4	1	2	1	51423252413	2333	7	3	5	1	4	2	3	2	5	2	4	1	3	570.000	2385.000	2955.000	0	0	2	5	1	4	2	3	2	5	2	4	1	3	2	2	2	2	2	2	2	2	2	2	2	575.000	720.000	1215.000	1280.000	1440.000	1970.000	2060.000	2240.000	2730.000	2780.000	2860.000	3097.500	2891.000	-842150451	-1	6175	-1	-1	1	0	
2	4	4	1	2	1	14325242135	2333	9	2	1	4	3	2	5	2	4	2	1	3	5	510.000	2350.000	2860.000	0	0	3	1	4	3	2	5	2	4	2	1	3	5	2	2	2	2	2	2	2	2	2	2	2	515.000	740.000	1255.000	1325.000	1440.000	1860.000	2030.000	2140.000	2625.000	2670.000	2755.000	3097.500	2891.000	-842150451	-1	6080	-1	-1	1	0	
2	5	4	1	2	1	14325242135	2333	9	4	1	4	3	2	5	2	4	2	1	3	5	615.000	2240.000	2855.000	0	0	3	1	4	3	2	5	2	4	2	1	3	5	2	2	2	2	2	2	2	2	2	2	2	620.000	765.000	1160.000	1240.000	1350.000	1730.000	1915.000	2050.000	2575.000	2620.000	2705.000	3097.500	2891.000	-842150451	-1	6075	-1	-1	1	0	
2	6	4	1	2	1	51423252413	2333	5	2	5	1	4	2	3	2	5	2	4	1	3	560.000	2395.000	2955.000	0	0	2	5	1	4	2	3	2	5	2	4	1	3	2	2	2	2	2	2	2	2	2	2	2	565.000	695.000	1145.000	1200.000	1325.000	1710.000	2050.000	2170.000	2720.000	2755.000	2855.000	3097.500	2891.000	-842150451	-1	6175	-1	-1	1	0	
2	7	4	1	2	1	51423252413	2333	5	4	5	1	4	2	3	2	5	2	4	1	3	500.000	3155.000	3655.000	1	0	0	5	1	2	3	3	2	5	2	4	1	3	2	2	2	2	2	2	2	2	2	2	2	505.000	860.000	1395.000	1525.000	2120.000	2565.000	2715.000	2870.000	3325.000	3410.000	3535.000	3097.500	2891.000	-842150451	-1	6875	-1	-1	1	0	
2	8	4	1	2	1	41325242351	3332	5	1	4	1	3	2	5	2	4	2	3	5	1	935.000	3400.000	4335.000	0	0	1	4	1	3	2	5	2	4	2	3	5	1	2	2	2	2	2	2	2	2	2	2	2	940.000	1230.000	1505.000	1855.000	2060.000	2235.000	2760.000	3050.000	3175.000	3650.000	4215.000	3097.500	2891.000	-842150451	-1	7555	-1	-1	1	0	
2	9	4	1	2	1	14325242135	2333	9	3	1	4	3	2	5	2	4	2	1	3	5	475.000	2300.000	2775.000	0	0	3	1	4	3	2	5	2	4	2	1	3	5	2	2	2	2	2	2	2	2	2	2	2	480.000	715.000	1140.000	1215.000	1325.000	1880.000	1975.000	2090.000	2540.000	2605.000	2665.000	3097.500	2891.000	-842150451	-1	5995	-1	-1	1	0	
2	10	4	1	2	1	41325242351	3332	7	2	4	1	3	2	5	2	4	2	3	5	1	960.000	2095.000	3055.000	0	0	2	4	1	3	2	5	2	4	2	3	5	1	2	2	2	2	2	2	2	2	2	2	2	965.000	1065.000	1175.000	1560.000	1660.000	1835.000	2260.000	2310.000	2445.000	2880.000	2990.000	3097.500	2891.000	-842150451	-1	6275	-1	-1	1	0	
2	11	4	1	2	1	13524232514	3332	5	5	1	3	5	2	4	2	3	2	5	1	4	485.000	2090.000	2575.000	0	0	3	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	490.000	540.000	655.000	960.000	1130.000	1255.000	1590.000	1805.000	1980.000	2390.000	2465.000	3097.500	2891.000	-842150451	-1	5795	-1	-1	1	0	
2	12	4	1	2	1	13524232514	3332	9	2	1	3	5	2	4	2	3	2	5	1	4	560.000	1775.000	2335.000	0	0	3	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	565.000	575.000	685.000	1000.000	1155.000	1275.000	1580.000	1685.000	1815.000	2090.000	2195.000	3097.500	2891.000	-842150451	-1	5555	-1	-1	1	0	
2	13	4	1	2	1	13524232514	3332	5	1	1	3	5	2	4	2	3	2	5	1	4	540.000	1840.000	2380.000	0	0	3	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	545.000	600.000	720.000	1005.000	1170.000	1285.000	1595.000	1675.000	1840.000	2155.000	2245.000	3097.500	2891.000	-842150451	-1	5600	-1	-1	1	0	
2	14	4	1	2	1	14325242135	2333	5	2	1	4	3	2	5	2	4	2	1	3	5	505.000	2880.000	3385.000	1	0	0	1	4	3	2	4	5	4	2	3	1	5	2	2	2	2	2	2	2	2	2	2	2	510.000	595.000	950.000	1045.000	1220.000	1365.000	2600.000	2655.000	3185.000	3205.000	3280.000	3097.500	2891.000	-842150451	-1	6605	-1	-1	1	0	
2	15	4	1	2	1	51423252413	2333	7	3	5	1	4	2	3	2	5	2	4	1	3	620.000	2495.000	3115.000	0	0	1	5	1	4	2	3	2	5	2	4	1	3	2	2	2	2	2	2	2	2	2	2	2	625.000	910.000	1345.000	1400.000	1505.000	1920.000	2050.000	2200.000	2815.000	2910.000	3015.000	3097.500	2891.000	-842150451	-1	6335	-1	-1	1	0	
2	16	4	1	2	1	13524232514	3332	5	5	1	3	5	2	4	2	3	2	5	1	4	495.000	1725.000	2220.000	0	0	3	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	500.000	545.000	655.000	900.000	1065.000	1185.000	1490.000	1575.000	1735.000	1990.000	2080.000	3097.500	2891.000	-842150451	-1	5440	-1	-1	1	0	
2	17	4	1	2	1	41325242351	3332	5	1	4	1	3	2	5	2	4	2	3	5	1	825.000	2220.000	3045.000	1	0	0	4	1	3	2	5	2	4	2	3	1	5	2	2	2	2	2	2	2	2	2	2	2	830.000	915.000	1010.000	1450.000	1535.000	1715.000	2090.000	2180.000	2325.000	2680.000	2865.000	3097.500	2891.000	-842150451	-1	6265	-1	-1	1	0	
2	18	4	1	2	1	51423252413	2333	5	1	5	1	4	2	3	2	5	2	4	1	3	545.000	2955.000	3500.000	1	0	0	5	1	2	3	3	2	5	2	4	1	3	2	2	2	2	2	2	2	2	2	2	2	550.000	850.000	1380.000	1500.000	2050.000	2450.000	2585.000	2735.000	3265.000	3325.000	3405.000	3097.500	2891.000	-842150451	-1	6720	-1	-1	1	0	
2	19	4	1	2	1	41325242351	3332	5	3	4	1	3	2	5	2	4	2	3	5	1	990.000	2595.000	3585.000	1	0	0	1	3	3	2	5	2	4	2	3	5	1	2	2	2	2	2	2	2	2	2	2	2	995.000	1130.000	1715.000	2070.000	2285.000	2435.000	2795.000	2840.000	2970.000	3360.000	3475.000	3097.500	2891.000	-842150451	-1	6805	-1	-1	1	0	
2	20	4	1	2	1	14325242135	2333	5	2	1	4	3	2	5	2	4	2	1	3	5	520.000	2575.000	3095.000	1	0	0	1	4	3	2	5	2	4	2	3	3	5	2	2	2	2	2	2	2	2	2	2	2	525.000	810.000	1090.000	1185.000	1310.000	1700.000	1845.000	1955.000	2285.000	2840.000	2960.000	3097.500	2891.000	-842150451	-1	6315	-1	-1	1	0	
3	1	4	1	2	1	51423252413	2333	5	2	5	1	4	2	3	2	5	2	4	1	3	1285.000	2650.000	3935.000	0	0	1	5	1	4	2	3	2	5	2	4	1	3	2	2	2	2	2	2	2	2	2	2	2	1290.000	1570.000	2190.000	2290.000	2450.000	2860.000	2970.000	3145.000	3675.000	3755.000	3835.000	3097.500	2891.000	-842150451	-1	7155	-1	-1	1	0	
3	2	4	1	2	1	41325242351	3332	7	2	4	1	3	2	5	2	4	2	3	5	1	620.000	3160.000	3780.000	1	0	0	1	1	3	2	5	2	4	2	3	5	1	2	2	2	2	2	2	2	2	2	2	2	625.000	1570.000	1875.000	2260.000	2355.000	2520.000	2995.000	3045.000	3155.000	3550.000	3665.000	3097.500	2891.000	-842150451	-1	7000	-1	-1	1	0	
3	3	4	1	2	1	51423252413	2333	7	3	5	1	4	2	3	2	5	2	4	1	3	590.000	1945.000	2535.000	0	0	3	5	1	4	2	3	2	5	2	4	1	3	2	2	2	2	2	2	2	2	2	2	2	595.000	750.000	1090.000	1160.000	1260.000	1580.000	1685.000	1845.000	2240.000	2325.000	2465.000	3097.500	2891.000	-842150451	-1	5755	-1	-1	1	0	
3	4	4	1	2	1	14325242135	2333	9	4	1	4	3	2	5	2	4	2	1	3	5	425.000	2710.000	3135.000	1	0	0	1	3	5	2	5	2	4	2	1	3	5	2	2	2	2	2	2	2	2	2	2	2	430.000	540.000	560.000	1375.000	1440.000	2150.000	2255.000	2375.000	2905.000	2955.000	3020.000	3097.500	2891.000	-842150451	-1	6355	-1	-1	1	0	
3	5	4	1	2	1	14325242135	2333	5	3	1	4	3	2	5	2	4	2	1	3	5	510.000	2035.000	2545.000	0	0	3	1	4	3	2	5	2	4	2	1	3	5	2	2	2	2	2	2	2	2	2	2	2	515.000	770.000	1160.000	1245.000	1350.000	1700.000	1820.000	1945.000	2315.000	2375.000	2440.000	3097.500	2891.000	-842150451	-1	5765	-1	-1	1	0	
3	6	4	1	2	1	14325242135	2333	5	3	1	4	3	2	5	2	4	2	1	3	5	515.000	2535.000	3050.000	1	0	0	1	4	2	2	5	2	4	2	1	3	5	2	2	2	2	2	2	2	2	2	2	2	520.000	840.000	1160.000	1740.000	1835.000	2205.000	2360.000	2480.000	2855.000	2900.000	2955.000	3097.500	2891.000	-842150451	-1	6270	-1	-1	1	0	
3	7	4	1	2	1	41325242351	3332	7	2	4	1	3	2	5	2	4	2	3	5	1	675.000	1905.000	2580.000	1	0	0	4	1	3	2	5	2	4	2	3	1	5	2	2	2	2	2	2	2	2	2	2	2	680.000	785.000	890.000	1190.000	1275.000	1450.000	1920.000	1975.000	2105.000	2390.000	2445.000	3097.500	2891.000	-842150451	-1	5800	-1	-1	1	0	
3	8	4	1	2	1	51423252413	2333	9	5	5	1	4	2	3	2	5	2	4	1	3	520.000	3135.000	3655.000	1	0	0	5	1	2	3	2	2	5	2	4	1	3	2	2	2	2	2	2	2	2	2	2	2	525.000	770.000	1215.000	1310.000	1940.000	2570.000	2745.000	2890.000	3350.000	3435.000	3550.000	3097.500	2891.000	-842150451	-1	6875	-1	-1	1	0	
3	9	4	1	2	1	41325242351	3332	5	1	4	1	3	2	5	2	4	2	3	5	1	735.000	2020.000	2755.000	0	0	3	4	1	3	2	5	2	4	2	3	5	1	2	2	2	2	2	2	2	2	2	2	2	740.000	855.000	975.000	1245.000	1340.000	1500.000	1905.000	1970.000	2115.000	2535.000	2650.000	3097.500	2891.000	-842150451	-1	5975	-1	-1	1	0	
3	10	4	1	2	1	13524232514	3332	7	4	1	3	5	2	4	2	3	2	5	1	4	535.000	2035.000	2570.000	0	0	3	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	540.000	630.000	725.000	995.000	1130.000	1245.000	1535.000	1665.000	1880.000	2390.000	2490.000	3097.500	2891.000	-842150451	-1	5790	-1	-1	1	0	
3	11	4	1	2	1	41325242351	3332	9	2	4	1	3	2	5	2	4	2	3	5	1	650.000	1925.000	2575.000	0	0	3	4	1	3	2	5	2	4	2	3	5	1	2	2	2	2	2	2	2	2	2	2	2	655.000	755.000	885.000	1145.000	1245.000	1435.000	1825.000	1885.000	2015.000	2375.000	2490.000	3097.500	2891.000	-842150451	-1	5795	-1	-1	1	0	
3	12	4	1	2	1	51423252413	2333	9	5	5	1	4	2	3	2	5	2	4	1	3	560.000	2260.000	2820.000	0	0	3	5	1	4	2	3	2	5	2	4	1	3	2	2	2	2	2	2	2	2	2	2	2	565.000	685.000	1060.000	1130.000	1230.000	1595.000	1675.000	1855.000	2410.000	2510.000	2710.000	3097.500	2891.000	-842150451	-1	6040	-1	-1	1	0	
3	13	4	1	2	1	13524232514	3332	7	2	1	3	5	2	4	2	3	2	5	1	4	595.000	1910.000	2505.000	0	0	3	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	600.000	670.000	765.000	1015.000	1170.000	1295.000	1595.000	1710.000	2015.000	2295.000	2385.000	3097.500	2891.000	-842150451	-1	5725	-1	-1	1	0	
3	14	4	1	2	1	14325242135	2333	9	3	1	4	3	2	5	2	4	2	1	3	5	595.000	1920.000	2515.000	0	0	3	1	4	3	2	5	2	4	2	1	3	5	2	2	2	2	2	2	2	2	2	2	2	600.000	755.000	1035.000	1135.000	1265.000	1615.000	1745.000	1885.000	2285.000	2330.000	2415.000	3097.500	2891.000	-842150451	-1	5735	-1	-1	1	0	
3	15	4	1	2	1	41325242351	3332	9	4	4	1	3	2	5	2	4	2	3	5	1	505.000	3180.000	3685.000	1	0	0	4	2	3	2	5	2	4	2	3	5	1	2	2	2	2	2	2	2	2	2	2	2	510.000	590.000	1170.000	1605.000	1720.000	1885.000	2480.000	2530.000	2645.000	3455.000	3595.000	3097.500	2891.000	-842150451	-1	6905	-1	-1	1	0	
3	16	4	1	2	1	13524232514	3332	7	4	1	3	5	2	4	2	3	2	5	1	4	560.000	1695.000	2255.000	0	0	3	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	565.000	650.000	765.000	990.000	1155.000	1295.000	1585.000	1675.000	1815.000	2050.000	2135.000	3097.500	2891.000	-842150451	-1	5475	-1	-1	1	0	
3	17	4	1	2	1	14325242135	2333	5	2	1	4	3	2	5	2	4	2	1	3	5	575.000	2455.000	3030.000	1	0	0	1	3	3	2	5	2	4	2	3	2	5	2	2	2	2	2	2	2	2	2	2	2	580.000	640.000	1305.000	1405.000	1495.000	1860.000	1980.000	2110.000	2415.000	2530.000	2895.000	3097.500	2891.000	-842150451	-1	6250	-1	-1	1	0	
3	18	4	1	2	1	51423252413	2333	9	1	5	1	4	2	3	2	5	2	4	1	3	510.000	3685.000	4195.000	1	0	0	5	1	4	2	4	2	5	2	1	3	3	2	2	2	2	2	2	2	2	2	2	2	515.000	700.000	1100.000	1195.000	1410.000	2150.000	2515.000	2675.000	3360.000	3460.000	4115.000	3097.500	2891.000	-842150451	-1	7415	-1	-1	1	0	
3	19	4	1	2	1	13524232514	3332	9	3	1	3	5	2	4	2	3	2	5	1	4	535.000	1645.000	2180.000	0	0	3	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	540.000	615.000	710.000	950.000	1100.000	1230.000	1525.000	1610.000	1730.000	2000.000	2065.000	3097.500	2891.000	-842150451	-1	5400	-1	-1	1	0	
3	20	4	1	2	1	13524232514	3332	5	2	1	3	5	2	4	2	3	2	5	1	4	515.000	1925.000	2440.000	0	0	3	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	520.000	585.000	700.000	935.000	1080.000	1210.000	1790.000	1870.000	1970.000	2170.000	2285.000	3097.500	2891.000	-842150451	-1	5660	-1	-1	1	0	
4	1	4	1	2	1	41325242351	3332	9	5	4	1	3	2	5	2	4	2	3	5	1	600.000	2080.000	2680.000	0	0	3	4	1	3	2	5	2	4	2	3	5	1	2	2	2	2	2	2	2	2	2	2	2	605.000	685.000	795.000	1070.000	1175.000	1360.000	1855.000	1930.000	2060.000	2485.000	2595.000	3097.500	2891.000	-842150451	-1	5900	-1	-1	1	0	
4	2	4	1	2	1	14325242135	2333	7	3	1	4	3	2	5	2	4	2	1	3	5	500.000	1945.000	2445.000	0	0	3	1	4	3	2	5	2	4	2	1	3	5	2	2	2	2	2	2	2	2	2	2	2	505.000	655.000	950.000	1055.000	1180.000	1480.000	1595.000	1725.000	2260.000	2290.000	2340.000	3097.500	2891.000	-842150451	-1	5665	-1	-1	1	0	
4	3	4	1	2	1	13524232514	3332	9	2	1	3	5	2	4	2	3	2	5	1	4	460.000	1760.000	2220.000	0	0	3	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	465.000	550.000	655.000	900.000	1060.000	1205.000	1625.000	1680.000	1780.000	2030.000	2110.000	3097.500	2891.000	-842150451	-1	5440	-1	-1	1	0	
4	4	4	1	2	1	13524232514	3332	7	2	1	3	5	2	4	2	3	2	5	1	4	515.000	1575.000	2090.000	0	0	3	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	520.000	600.000	700.000	925.000	1075.000	1195.000	1475.000	1560.000	1670.000	1875.000	1965.000	3097.500	2891.000	-842150451	-1	5310	-1	-1	1	0	
4	5	4	1	2	1	41325242351	3332	7	2	4	1	3	2	5	2	4	2	3	5	1	880.000	3250.000	4130.000	1	0	0	4	1	3	2	5	2	3	2	3	5	1	2	2	2	2	2	2	2	2	2	2	2	885.000	1040.000	1205.000	1675.000	1770.000	1940.000	2290.000	2995.000	3080.000	3505.000	4030.000	3097.500	2891.000	-842150451	-1	7350	-1	-1	1	0	
4	6	4	1	2	1	51423252413	2333	9	1	5	1	4	2	3	2	5	2	4	1	3	610.000	2850.000	3460.000	1	0	0	5	1	2	3	3	2	5	2	4	1	3	2	2	2	2	2	2	2	2	2	2	2	615.000	755.000	1325.000	1465.000	2100.000	2460.000	2615.000	2765.000	3195.000	3270.000	3360.000	3097.500	2891.000	-842150451	-1	6680	-1	-1	1	0	
4	7	4	1	2	1	41325242351	3332	7	5	4	1	3	2	5	2	4	2	3	5	1	945.000	3310.000	4255.000	1	0	0	4	1	3	2	5	2	2	3	5	1	1	2	2	2	2	2	2	2	2	2	2	2	950.000	1075.000	1200.000	1715.000	1825.000	2010.000	2615.000	2755.000	3145.000	3535.000	4135.000	3097.500	2891.000	-842150451	-1	7475	-1	-1	1	0	
4	8	4	1	2	1	13524232514	3332	9	1	1	3	5	2	4	2	3	2	5	1	4	575.000	1830.000	2405.000	0	0	3	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	580.000	640.000	760.000	975.000	1135.000	1265.000	1550.000	1625.000	1740.000	2005.000	2280.000	3097.500	2891.000	-842150451	-1	5625	-1	-1	1	0	
