BN	TN	SubNum	group	hand	isTrain	seq	ChunkSize	digitChangePos	digitChangeValue	press1	press2	press3	press4	press5	press6	press7	press8	press9	press10	press11	RT	ET	norm_MT	isError	timingError	points	response1	response2	response3	response4	response5	response6	response7	response8	response9	response10	response11	handPressed1	handPressed2	handPressed3	handPressed4	handPressed5	handPressed6	handPressed7	handPressed8	handPressed9	handPressed10	handPressed11	pressTime1	pressTime2	pressTime3	pressTime4	pressTime5	pressTime6	pressTime7	pressTime8	pressTime9	pressTime10	pressTime11	timeThreshold	timeThresholdSuper	startTime	startTimeReal	trialDur	startTR	startTRtime	useMetronome	isCross	
1	20	5	0	2	1	13524232514	2333	5	5	1	3	5	2	4	2	3	2	5	1	4	665.000	3460.000	4125.000	0	0	1	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	670.000	1010.000	1575.000	1705.000	1980.000	2550.000	2710.000	2835.000	3390.000	3715.000	3945.000	3500.000	2940.000	-842150451	-1	7345	-1	-1	1	0	
2	1	5	0	2	1	35421252143	2333	9	5	3	5	4	2	1	2	5	2	1	4	3	825.000	5170.000	5995.000	1	0	0	1	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	830.000	1940.000	2675.000	2780.000	2990.000	3745.000	3950.000	4680.000	5300.000	5545.000	5830.000	3500.000	2940.000	-842150451	-1	9215	-1	-1	1	0	
2	2	5	0	2	1	35421252143	2333	7	4	3	5	4	2	1	2	5	2	1	4	3	890.000	3955.000	4845.000	0	0	1	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	895.000	1135.000	1795.000	1940.000	2205.000	2810.000	3300.000	3560.000	4180.000	4385.000	4700.000	3500.000	2940.000	-842150451	-1	8065	-1	-1	1	0	
2	3	5	0	2	1	51423252413	3332	7	1	5	1	4	2	3	2	5	2	4	1	3	1020.000	3450.000	4470.000	1	0	0	5	1	4	2	3	2	5	2	4	1	4	2	2	2	2	2	2	2	2	2	2	2	1025.000	1195.000	1450.000	2040.000	2280.000	2530.000	3090.000	3330.000	3585.000	4035.000	4315.000	3500.000	2940.000	-842150451	-1	7690	-1	-1	1	0	
2	4	5	0	2	1	35421252143	2333	9	4	3	5	4	2	1	2	5	2	1	4	3	790.000	3750.000	4540.000	0	0	1	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	795.000	1000.000	1630.000	1845.000	2105.000	2800.000	3040.000	3275.000	3885.000	4155.000	4390.000	3500.000	2940.000	-842150451	-1	7760	-1	-1	1	0	
2	5	5	0	2	1	14325242135	3332	9	3	1	4	3	2	5	2	4	2	1	3	5	620.000	4645.000	5265.000	1	0	0	1	4	3	5	2	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	625.000	860.000	1130.000	1620.000	1920.000	3015.000	3770.000	4010.000	4310.000	5050.000	5140.000	3500.000	2940.000	-842150451	-1	8485	-1	-1	1	0	
2	6	5	0	2	1	51423252413	3332	9	2	5	1	4	2	3	2	5	2	4	1	3	875.000	3290.000	4165.000	0	0	1	5	1	4	2	3	2	5	2	4	1	3	2	2	2	2	2	2	2	2	2	2	2	880.000	1125.000	1350.000	1950.000	2160.000	2400.000	2975.000	3195.000	3435.000	3885.000	4035.000	3500.000	2940.000	-842150451	-1	7385	-1	-1	1	0	
2	7	5	0	2	1	14325242135	3332	5	1	1	4	3	2	5	2	4	2	1	3	5	615.000	5455.000	6070.000	1	0	0	1	4	3	2	4	2	5	2	1	3	5	2	2	2	2	2	2	2	2	2	2	2	620.000	825.000	1245.000	1855.000	2085.000	2780.000	3455.000	4945.000	5120.000	5760.000	5890.000	3500.000	2940.000	-842150451	-1	9290	-1	-1	1	0	
2	8	5	0	2	1	13524232514	2333	7	4	1	3	5	2	4	2	3	2	5	1	4	570.000	4730.000	5300.000	0	0	1	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	575.000	840.000	1480.000	1645.000	2025.000	2770.000	3095.000	3260.000	3815.000	4720.000	5190.000	3500.000	2940.000	-842150451	-1	8520	-1	-1	1	0	
2	9	5	0	2	1	13524232514	2333	5	1	1	3	5	2	4	2	3	2	5	1	4	615.000	4045.000	4660.000	0	0	1	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	620.000	895.000	1580.000	1790.000	2030.000	2710.000	2910.000	3180.000	3880.000	4155.000	4510.000	3500.000	2940.000	-842150451	-1	7880	-1	-1	1	0	
2	10	5	0	2	1	51423252413	3332	7	1	5	1	4	2	3	2	5	2	4	1	3	615.000	3555.000	4170.000	0	0	1	5	1	4	2	3	2	5	2	4	1	3	2	2	2	2	2	2	2	2	2	2	2	620.000	880.000	1245.000	1815.000	2050.000	2310.000	2740.000	3060.000	3320.000	3775.000	3990.000	3500.000	2940.000	-842150451	-1	7390	-1	-1	1	0	
2	11	5	0	2	1	35421252143	2333	9	2	3	5	4	2	1	2	5	2	1	4	3	675.000	5070.000	5745.000	1	0	0	1	3	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	680.000	915.000	1810.000	2050.000	2265.000	3035.000	3310.000	3545.000	4575.000	4820.000	5615.000	3500.000	2940.000	-842150451	-1	8965	-1	-1	1	0	
2	12	5	0	2	1	13524232514	2333	5	2	1	3	5	2	4	2	3	2	5	1	4	660.000	4450.000	5110.000	1	0	0	1	3	5	2	4	2	3	2	5	2	4	2	2	2	2	2	2	2	2	2	2	2	665.000	875.000	1460.000	1650.000	1920.000	2550.000	2805.000	3105.000	3655.000	4110.000	4960.000	3500.000	2940.000	-842150451	-1	8330	-1	-1	1	0	
2	13	5	0	2	1	13524232514	2333	9	3	1	3	5	2	4	2	3	2	5	1	4	620.000	3710.000	4330.000	0	0	1	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	625.000	850.000	1445.000	1650.000	1940.000	2590.000	2845.000	3125.000	3630.000	3875.000	4195.000	3500.000	2940.000	-842150451	-1	7550	-1	-1	1	0	
2	14	5	0	2	1	51423252413	3332	9	2	5	1	4	2	3	2	5	2	4	1	3	660.000	3540.000	4200.000	0	0	1	5	1	4	2	3	2	5	2	4	1	3	2	2	2	2	2	2	2	2	2	2	2	665.000	1005.000	1285.000	1845.000	2090.000	2325.000	2930.000	3170.000	3465.000	3760.000	4055.000	3500.000	2940.000	-842150451	-1	7420	-1	-1	1	0	
2	15	5	0	2	1	35421252143	2333	5	2	3	5	4	2	1	2	5	2	1	4	3	1055.000	4050.000	5105.000	0	0	1	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	1060.000	1220.000	1835.000	2045.000	2300.000	2940.000	3175.000	3510.000	4165.000	4815.000	4915.000	3500.000	2940.000	-842150451	-1	8325	-1	-1	1	0	
2	16	5	0	2	1	14325242135	3332	9	4	1	4	3	2	5	2	4	2	1	3	5	620.000	4555.000	5175.000	0	0	1	1	4	3	2	5	2	4	2	1	3	5	2	2	2	2	2	2	2	2	2	2	2	625.000	1350.000	1545.000	2590.000	2815.000	3105.000	3660.000	3890.000	4160.000	4835.000	5020.000	3500.000	2940.000	-842150451	-1	8395	-1	-1	1	0	
2	17	5	0	2	1	51423252413	3332	7	1	5	1	4	2	3	2	5	2	4	1	3	800.000	3930.000	4730.000	0	0	1	5	1	4	2	3	2	5	2	4	1	3	2	2	2	2	2	2	2	2	2	2	2	805.000	1480.000	1735.000	2315.000	2565.000	2785.000	3380.000	3625.000	3890.000	4390.000	4545.000	3500.000	2940.000	-842150451	-1	7950	-1	-1	1	0	
2	18	5	0	2	1	14325242135	3332	5	3	1	4	3	2	5	2	4	2	1	3	5	550.000	5085.000	5635.000	1	0	0	1	4	3	2	5	2	4	2	1	2	3	2	2	2	2	2	2	2	2	2	2	2	555.000	805.000	1055.000	1615.000	2020.000	2275.000	3090.000	3465.000	3690.000	4250.000	5510.000	3500.000	2940.000	-842150451	-1	8960	-1	-1	1	0	
2	19	5	0	2	1	13524232514	2333	5	1	1	3	5	2	4	2	3	2	5	1	4	600.000	3850.000	4450.000	0	0	1	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	605.000	855.000	1680.000	1855.000	2105.000	2740.000	2960.000	3175.000	3820.000	4040.000	4320.000	3500.000	2940.000	-842150451	-1	7670	-1	-1	1	0	
2	20	5	0	2	1	14325242135	3332	9	2	1	4	3	2	5	2	4	2	1	3	5	610.000	3455.000	4065.000	1	0	0	1	4	3	2	5	2	4	3	1	3	5	2	2	2	2	2	2	2	2	2	2	2	615.000	820.000	1045.000	1520.000	1775.000	2010.000	2525.000	2755.000	3005.000	3715.000	3920.000	3500.000	2940.000	-842150451	-1	7285	-1	-1	1	0	
3	1	5	0	2	1	13524232514	2333	9	1	1	3	5	2	4	2	3	2	5	1	4	865.000	4180.000	5045.000	0	0	1	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	870.000	985.000	1695.000	1875.000	2120.000	2745.000	2860.000	3465.000	4300.000	4565.000	4900.000	3500.000	2940.000	-842150451	-1	8265	-1	-1	1	0	
3	2	5	0	2	1	14325242135	3332	7	5	1	4	3	2	5	2	4	2	1	3	5	885.000	3790.000	4675.000	1	0	0	1	4	3	5	2	5	4	2	1	3	5	2	2	2	2	2	2	2	2	2	2	2	890.000	1100.000	1350.000	1900.000	2130.000	2480.000	3195.000	3430.000	3660.000	4345.000	4475.000	3500.000	2940.000	-842150451	-1	7895	-1	-1	1	0	
3	3	5	0	2	1	13524232514	2333	5	5	1	3	5	2	4	2	3	2	5	1	4	795.000	4270.000	5065.000	0	0	1	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	800.000	1010.000	1635.000	1865.000	2145.000	3090.000	3565.000	3730.000	4410.000	4595.000	4920.000	3500.000	2940.000	-842150451	-1	8285	-1	-1	1	0	
3	4	5	0	2	1	35421252143	2333	9	4	3	5	4	2	1	2	5	2	1	4	3	860.000	6560.000	7420.000	1	0	0	3	5	5	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	865.000	970.000	2285.000	3755.000	3965.000	5300.000	5835.000	6030.000	6635.000	6970.000	7280.000	3500.000	2940.000	-842150451	-1	10640	-1	-1	1	0	
3	5	5	0	2	1	14325242135	3332	7	5	1	4	3	2	5	2	4	2	1	3	5	665.000	4250.000	4915.000	1	0	0	1	4	3	5	2	5	4	3	1	3	5	2	2	2	2	2	2	2	2	2	2	2	670.000	860.000	980.000	1790.000	1875.000	2325.000	3195.000	3310.000	3635.000	4640.000	4755.000	3500.000	2940.000	-842150451	-1	8135	-1	-1	1	0	
3	6	5	0	2	1	14325242135	3332	9	2	1	4	3	2	5	2	4	2	1	3	5	1045.000	4650.000	5695.000	0	0	1	1	4	3	2	5	2	4	2	1	3	5	2	2	2	2	2	2	2	2	2	2	2	1050.000	1360.000	1605.000	2445.000	2680.000	2935.000	3800.000	4460.000	4695.000	5285.000	5535.000	3500.000	2940.000	-842150451	-1	8915	-1	-1	1	0	
3	7	5	0	2	1	35421252143	2333	7	2	3	5	4	2	1	2	5	2	1	4	3	700.000	4195.000	4895.000	0	0	1	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	705.000	975.000	1575.000	1800.000	2145.000	2900.000	3155.000	3415.000	4125.000	4465.000	4745.000	3500.000	2940.000	-842150451	-1	8115	-1	-1	1	0	
3	8	5	0	2	1	35421252143	2333	9	5	3	5	4	2	1	2	5	2	1	4	3	690.000	3895.000	4585.000	0	0	1	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	695.000	910.000	1525.000	1870.000	2130.000	2910.000	3150.000	3400.000	3950.000	4200.000	4455.000	3500.000	2940.000	-842150451	-1	7805	-1	-1	1	0	
3	9	5	0	2	1	51423252413	3332	7	2	5	1	4	2	3	2	5	2	4	1	3	745.000	3805.000	4550.000	1	0	0	5	1	4	2	3	2	5	2	4	1	4	2	2	2	2	2	2	2	2	2	2	2	750.000	995.000	1235.000	1790.000	2015.000	2275.000	2810.000	3050.000	3315.000	4130.000	4385.000	3500.000	2940.000	-842150451	-1	7770	-1	-1	1	0	
3	10	5	0	2	1	35421252143	2333	5	3	3	5	4	2	1	2	5	2	1	4	3	680.000	4015.000	4695.000	0	0	1	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	685.000	935.000	1615.000	1825.000	2055.000	2710.000	3035.000	3260.000	3800.000	4380.000	4520.000	3500.000	2940.000	-842150451	-1	7915	-1	-1	1	0	
3	11	5	0	2	1	13524232514	2333	7	1	1	3	5	2	4	2	3	2	5	1	4	640.000	3560.000	4200.000	0	0	1	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	645.000	885.000	1550.000	1810.000	2070.000	2715.000	2935.000	3210.000	3645.000	3845.000	4050.000	3500.000	2940.000	-842150451	-1	7420	-1	-1	1	0	
3	12	5	0	2	1	35421252143	2333	5	4	3	5	4	2	1	2	5	2	1	4	3	660.000	4225.000	4885.000	0	0	1	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	665.000	885.000	1485.000	1705.000	1965.000	2760.000	3320.000	3555.000	4170.000	4560.000	4750.000	3500.000	2940.000	-842150451	-1	8105	-1	-1	1	0	
3	13	5	0	2	1	51423252413	3332	9	5	5	1	4	2	3	2	5	2	4	1	3	680.000	5030.000	5710.000	0	0	1	5	1	4	2	3	2	5	2	4	1	3	2	2	2	2	2	2	2	2	2	2	2	685.000	1815.000	2060.000	2585.000	2795.000	3055.000	3890.000	4540.000	4760.000	5345.000	5575.000	3500.000	2940.000	-842150451	-1	8930	-1	-1	1	0	
3	14	5	0	2	1	14325242135	3332	9	2	1	4	3	2	5	2	4	2	1	3	5	540.000	4415.000	4955.000	1	0	0	1	4	3	5	5	2	4	2	1	3	5	2	2	2	2	2	2	2	2	2	2	2	545.000	760.000	1010.000	1455.000	2335.000	2585.000	3455.000	3710.000	3945.000	4600.000	4780.000	3500.000	2940.000	-842150451	-1	8175	-1	-1	1	0	
3	15	5	0	2	1	14325242135	3332	7	3	1	4	3	2	5	2	4	2	1	3	5	580.000	3615.000	4195.000	1	0	0	1	4	3	2	5	2	4	3	1	3	5	2	2	2	2	2	2	2	2	2	2	2	585.000	805.000	1085.000	1575.000	1830.000	2080.000	2680.000	2895.000	3175.000	3815.000	4030.000	3500.000	2940.000	-842150451	-1	7415	-1	-1	1	0	
3	16	5	0	2	1	51423252413	3332	9	2	5	1	4	2	3	2	5	2	4	1	3	735.000	3570.000	4305.000	0	0	1	5	1	4	2	3	2	5	2	4	1	3	2	2	2	2	2	2	2	2	2	2	2	740.000	1000.000	1365.000	1945.000	2200.000	2435.000	2960.000	3330.000	3545.000	4015.000	4190.000	3500.000	2940.000	-842150451	-1	7525	-1	-1	1	0	
3	17	5	0	2	1	13524232514	2333	7	1	1	3	5	2	4	2	3	2	5	1	4	565.000	3470.000	4035.000	0	0	1	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	570.000	760.000	1345.000	1535.000	1775.000	2460.000	2680.000	2890.000	3460.000	3665.000	3875.000	3500.000	2940.000	-842150451	-1	7255	-1	-1	1	0	
3	18	5	0	2	1	51423252413	3332	5	4	5	1	4	2	3	2	5	2	4	1	3	645.000	3265.000	3910.000	0	0	1	5	1	4	2	3	2	5	2	4	1	3	2	2	2	2	2	2	2	2	2	2	2	650.000	865.000	1200.000	1685.000	1910.000	2155.000	2655.000	2905.000	3160.000	3575.000	3740.000	3500.000	2940.000	-842150451	-1	7130	-1	-1	1	0	
3	19	5	0	2	1	13524232514	2333	9	2	1	3	5	2	4	2	3	2	5	1	4	550.000	3210.000	3760.000	0	0	1	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	555.000	750.000	1250.000	1455.000	1725.000	2270.000	2495.000	2720.000	3175.000	3395.000	3605.000	3500.000	2940.000	-842150451	-1	6980	-1	-1	1	0	
3	20	5	0	2	1	51423252413	3332	9	2	5	1	4	2	3	2	5	2	4	1	3	570.000	3870.000	4440.000	1	0	0	5	1	4	2	3	2	5	3	4	1	3	2	2	2	2	2	2	2	2	2	2	2	575.000	815.000	1090.000	1525.000	1770.000	2020.000	2650.000	2975.000	3800.000	4130.000	4265.000	3500.000	2940.000	-842150451	-1	7660	-1	-1	1	0	
4	1	5	0	2	1	13524232514	2333	5	1	1	3	5	2	4	2	3	2	5	1	4	530.000	3545.000	4075.000	0	0	1	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	535.000	645.000	1235.000	1430.000	1655.000	2355.000	2510.000	3040.000	3540.000	3735.000	3895.000	3500.000	2940.000	-842150451	-1	7295	-1	-1	1	0	
4	2	5	0	2	1	14325242135	3332	7	3	1	4	3	2	5	2	4	2	1	3	5	500.000	3635.000	4135.000	0	0	1	1	4	3	2	5	2	4	2	1	3	5	2	2	2	2	2	2	2	2	2	2	2	505.000	860.000	1025.000	1635.000	1880.000	2050.000	2560.000	3085.000	3225.000	3790.000	3935.000	3500.000	2940.000	-842150451	-1	7355	-1	-1	1	0	
4	3	5	0	2	1	51423252413	3332	9	2	5	1	4	2	3	2	5	2	4	1	3	535.000	4035.000	4570.000	1	0	0	1	5	4	2	3	2	5	2	4	1	3	2	2	2	2	2	2	2	2	2	2	2	540.000	825.000	1620.000	2210.000	2435.000	2640.000	3170.000	3410.000	3680.000	4210.000	4405.000	3500.000	2940.000	-842150451	-1	7790	-1	-1	1	0	
4	4	5	0	2	1	14325242135	3332	9	4	1	4	3	2	5	2	4	2	1	3	5	715.000	4370.000	5085.000	1	0	0	1	5	3	2	5	2	4	2	1	3	5	2	2	2	2	2	2	2	2	2	2	2	720.000	910.000	1720.000	2625.000	2860.000	3110.000	3735.000	3930.000	4200.000	4785.000	4930.000	3500.000	2940.000	-842150451	-1	8305	-1	-1	1	0	
4	5	5	0	2	1	35421252143	2333	9	5	3	5	4	2	1	2	5	2	1	4	3	855.000	3385.000	4240.000	0	0	1	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	860.000	1065.000	1615.000	1800.000	2065.000	2615.000	2830.000	3080.000	3585.000	3890.000	4100.000	3500.000	2940.000	-842150451	-1	7460	-1	-1	1	0	
4	6	5	0	2	1	51423252413	3332	9	1	5	1	4	2	3	2	5	2	4	1	3	685.000	4055.000	4740.000	0	0	1	5	1	4	2	3	2	5	2	4	1	3	2	2	2	2	2	2	2	2	2	2	2	690.000	880.000	1165.000	1610.000	1830.000	2085.000	2815.000	3020.000	3240.000	4165.000	4610.000	3500.000	2940.000	-842150451	-1	7960	-1	-1	1	0	
4	7	5	0	2	1	35421252143	2333	5	3	3	5	4	2	1	2	5	2	1	4	3	620.000	3490.000	4110.000	0	0	1	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	625.000	790.000	1335.000	1530.000	1780.000	2410.000	2655.000	2930.000	3500.000	3730.000	4005.000	3500.000	2940.000	-842150451	-1	7330	-1	-1	1	0	
4	8	5	0	2	1	14325242135	3332	7	2	1	4	3	2	5	2	4	2	1	3	5	615.000	4485.000	5100.000	1	0	0	1	4	3	5	2	2	4	2	1	3	5	2	2	2	2	2	2	2	2	2	2	2	620.000	830.000	1090.000	1475.000	1705.000	3190.000	3750.000	4145.000	4325.000	4785.000	4940.000	3500.000	2940.000	-842150451	-1	8320	-1	-1	1	0	
4	9	5	0	2	1	51423252413	3332	5	2	5	1	4	2	3	2	5	2	4	1	3	740.000	3460.000	4200.000	0	0	1	5	1	4	2	3	2	5	2	4	1	3	2	2	2	2	2	2	2	2	2	2	2	745.000	1040.000	1335.000	1830.000	2025.000	2235.000	2795.000	3175.000	3380.000	3815.000	4080.000	3500.000	2940.000	-842150451	-1	7420	-1	-1	1	0	
4	10	5	0	2	1	14325242135	3332	5	2	1	4	3	2	5	2	4	2	1	3	5	570.000	4685.000	5255.000	1	0	0	1	3	3	2	5	2	4	2	1	3	5	2	2	2	2	2	2	2	2	2	2	2	575.000	785.000	1760.000	2795.000	2980.000	3170.000	3870.000	4100.000	4330.000	4930.000	5095.000	3500.000	2940.000	-842150451	-1	8475	-1	-1	1	0	
4	11	5	0	2	1	35421252143	2333	9	4	3	5	4	2	1	2	5	2	1	4	3	635.000	4665.000	5300.000	0	0	1	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	640.000	810.000	1385.000	1535.000	1795.000	2555.000	3080.000	3375.000	3960.000	4470.000	5205.000	3500.000	2940.000	-842150451	-1	8520	-1	-1	1	0	
4	12	5	0	2	1	35421252143	2333	5	3	3	5	4	2	1	2	5	2	1	4	3	675.000	4275.000	4950.000	0	0	1	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	680.000	845.000	1340.000	1495.000	1710.000	2325.000	3080.000	3250.000	3780.000	4145.000	4850.000	3500.000	2940.000	-842150451	-1	8170	-1	-1	1	0	
4	13	5	0	2	1	13524232514	2333	7	2	1	3	5	2	4	2	3	2	5	1	4	580.000	3770.000	4350.000	0	0	1	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	585.000	745.000	1285.000	1495.000	1750.000	2295.000	2535.000	2760.000	3760.000	3900.000	4155.000	3500.000	2940.000	-842150451	-1	7570	-1	-1	1	0	
4	14	5	0	2	1	35421252143	2333	7	3	3	5	4	2	1	2	5	2	1	4	3	750.000	3495.000	4245.000	0	0	1	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	755.000	955.000	1530.000	1775.000	1980.000	2600.000	3060.000	3230.000	3730.000	3925.000	4130.000	3500.000	2940.000	-842150451	-1	7465	-1	-1	1	0	
4	15	5	0	2	1	51423252413	3332	9	5	5	1	4	2	3	2	5	2	4	1	3	615.000	3880.000	4495.000	1	0	0	5	1	4	2	3	2	5	2	4	2	3	2	2	2	2	2	2	2	2	2	2	2	620.000	810.000	1090.000	1545.000	1745.000	1990.000	2460.000	3000.000	3185.000	3675.000	4375.000	3500.000	2940.000	-842150451	-1	7715	-1	-1	1	0	
4	16	5	0	2	1	13524232514	2333	5	2	1	3	5	2	4	2	3	2	5	1	4	580.000	3405.000	3985.000	0	0	1	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	585.000	735.000	1320.000	1450.000	1735.000	2320.000	2520.000	2780.000	3440.000	3615.000	3825.000	3500.000	2940.000	-842150451	-1	7205	-1	-1	1	0	
4	17	5	0	2	1	13524232514	2333	9	1	1	3	5	2	4	2	3	2	5	1	4	645.000	3410.000	4055.000	1	0	0	1	3	5	2	4	1	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	650.000	795.000	1250.000	1420.000	1650.000	2220.000	2885.000	3035.000	3540.000	3680.000	3880.000	3500.000	2940.000	-842150451	-1	7275	-1	-1	1	0	
4	18	5	0	2	1	51423252413	3332	7	2	5	1	4	2	3	2	5	2	4	1	3	535.000	2775.000	3310.000	0	0	2	5	1	4	2	3	2	5	2	4	1	3	2	2	2	2	2	2	2	2	2	2	2	540.000	695.000	880.000	1380.000	1560.000	1750.000	2245.000	2435.000	2670.000	3085.000	3190.000	3500.000	2940.000	-842150451	-1	6530	-1	-1	1	0	
4	19	5	0	2	1	14325242135	3332	9	3	1	4	3	2	5	2	4	2	1	3	5	610.000	4365.000	4975.000	0	0	1	1	4	3	2	5	2	4	2	1	3	5	2	2	2	2	2	2	2	2	2	2	2	615.000	805.000	1420.000	2390.000	2565.000	2725.000	3385.000	3570.000	3885.000	4625.000	4820.000	3500.000	2940.000	-842150451	-1	8195	-1	-1	1	0	
4	20	5	0	2	1	13524232514	2333	5	5	1	3	5	2	4	2	3	2	5	1	4	490.000	4645.000	5135.000	1	0	0	1	3	2	3	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	495.000	750.000	1320.000	2095.000	2920.000	3565.000	3770.000	3925.000	4595.000	4750.000	4960.000	3500.000	2940.000	-842150451	-1	8355	-1	-1	1	0	
5	1	5	0	2	1	51423252413	3332	5	2	5	1	4	2	3	2	5	2	4	1	3	715.000	3345.000	4060.000	0	0	1	5	1	4	2	3	2	5	2	4	1	3	2	2	2	2	2	2	2	2	2	2	2	720.000	1300.000	1510.000	2050.000	2250.000	2360.000	2885.000	3050.000	3310.000	3770.000	3895.000	3500.000	2940.000	-842150451	-1	7280	-1	-1	1	0	
5	2	5	0	2	1	51423252413	3332	7	2	5	1	4	2	3	2	5	2	4	1	3	565.000	2895.000	3460.000	0	0	2	5	1	4	2	3	2	5	2	4	1	3	2	2	2	2	2	2	2	2	2	2	2	570.000	685.000	875.000	1285.000	1525.000	1665.000	2140.000	2285.000	2575.000	3210.000	3315.000	3500.000	2940.000	-842150451	-1	6680	-1	-1	1	0	
5	3	5	0	2	1	51423252413	3332	5	2	5	1	4	2	3	2	5	2	4	1	3	490.000	5290.000	5780.000	1	0	0	1	2	4	2	3	2	5	2	2	4	3	2	2	2	2	2	2	2	2	2	2	2	495.000	1280.000	2225.000	2810.000	3055.000	3800.000	4335.000	4460.000	4655.000	4895.000	5655.000	3500.000	2940.000	-842150451	-1	9000	-1	-1	1	0	
5	4	5	0	2	1	35421252143	2333	9	5	3	5	4	2	1	2	5	2	1	4	3	1190.000	3450.000	4640.000	0	0	1	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	1195.000	1335.000	1890.000	2015.000	2290.000	3055.000	3305.000	3555.000	4035.000	4295.000	4485.000	3500.000	2940.000	-842150451	-1	7860	-1	-1	1	0	
5	5	5	0	2	1	51423252413	3332	5	4	5	1	4	2	3	2	5	2	4	1	3	590.000	3295.000	3885.000	1	0	0	5	2	4	2	3	2	5	2	4	1	4	2	2	2	2	2	2	2	2	2	2	2	595.000	690.000	965.000	1600.000	1835.000	1980.000	2605.000	2715.000	2975.000	3640.000	3750.000	3500.000	2940.000	-842150451	-1	7105	-1	-1	1	0	
5	6	5	0	2	1	35421252143	2333	9	4	3	5	4	2	1	2	5	2	1	4	3	720.000	3510.000	4230.000	0	0	1	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	725.000	860.000	1430.000	1575.000	1775.000	2680.000	2840.000	3060.000	3600.000	3930.000	4035.000	3500.000	2940.000	-842150451	-1	7450	-1	-1	1	0	
5	7	5	0	2	1	35421252143	2333	7	3	3	5	4	2	1	2	5	2	1	4	3	660.000	3780.000	4440.000	0	0	1	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	665.000	800.000	1525.000	1680.000	1925.000	2785.000	2950.000	3250.000	3825.000	4045.000	4265.000	3500.000	2940.000	-842150451	-1	7660	-1	-1	1	0	
5	8	5	0	2	1	14325242135	3332	5	1	1	4	3	2	5	2	4	2	1	3	5	910.000	3605.000	4515.000	0	0	1	1	4	3	2	5	2	4	2	1	3	5	2	2	2	2	2	2	2	2	2	2	2	915.000	1180.000	1405.000	1860.000	2120.000	2370.000	3095.000	3310.000	3525.000	4150.000	4335.000	3500.000	2940.000	-842150451	-1	7735	-1	-1	1	0	
5	9	5	0	2	1	13524232514	2333	9	2	1	3	5	2	4	2	3	2	5	1	4	565.000	3165.000	3730.000	0	0	1	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	570.000	645.000	1140.000	1235.000	1460.000	2075.000	2490.000	2670.000	3250.000	3430.000	3550.000	3500.000	2940.000	-842150451	-1	6950	-1	-1	1	0	
