BN	TN	SubNum	group	hand	isTrain	seq	ChunkSize	digitChangePos	digitChangeValue	press1	press2	press3	press4	press5	press6	press7	press8	press9	press10	press11	RT	ET	norm_MT	isError	timingError	points	response1	response2	response3	response4	response5	response6	response7	response8	response9	response10	response11	handPressed1	handPressed2	handPressed3	handPressed4	handPressed5	handPressed6	handPressed7	handPressed8	handPressed9	handPressed10	handPressed11	pressTime1	pressTime2	pressTime3	pressTime4	pressTime5	pressTime6	pressTime7	pressTime8	pressTime9	pressTime10	pressTime11	timeThreshold	timeThresholdSuper	startTime	startTimeReal	trialDur	startTR	startTRtime	useMetronome	isCross	timeThreshold	timeThresholdSuper	
1	13	1	0	2	1	51423252413	3332	5	4	5	1	4	2	3	2	5	2	4	1	3	745.000	3835.000	4580.000	0	0	1	5	1	4	2	3	2	5	2	4	1	3	2	2	2	2	2	2	2	2	2	2	2	750.000	1375.000	1885.000	2465.000	2560.000	2685.000	3360.000	3675.000	3795.000	4380.000	4460.000	-842150451	-1	7800	-1	-1	1	0	3500.000	2940.000	
1	14	1	0	2	1	14325242135	3332	7	2	1	4	3	2	5	2	4	2	1	3	5	905.000	4590.000	5495.000	0	0	1	1	4	3	2	5	2	4	2	1	3	5	2	2	2	2	2	2	2	2	2	2	2	910.000	1290.000	1395.000	2235.000	2330.000	3195.000	4035.000	4260.000	4375.000	5245.000	5355.000	-842150451	-1	8715	-1	-1	1	0	3500.000	2940.000	
1	15	1	0	2	1	13524232514	2333	7	4	1	3	5	2	4	2	3	2	5	1	4	560.000	3135.000	3695.000	0	0	1	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	565.000	655.000	1325.000	1575.000	1755.000	2400.000	2455.000	2565.000	3300.000	3400.000	3535.000	-842150451	-1	6915	-1	-1	1	0	3500.000	2940.000	
1	16	1	0	2	1	14325242135	3332	7	3	1	4	3	2	5	2	4	2	1	3	5	920.000	4750.000	5670.000	1	0	0	1	4	3	2	4	2	4	3	1	3	5	2	2	2	2	2	2	2	2	2	2	2	925.000	1440.000	1530.000	2270.000	2355.000	3010.000	3975.000	4050.000	4225.000	5375.000	5500.000	-842150451	-1	8890	-1	-1	1	0	3500.000	2940.000	
1	17	1	0	2	1	35421252143	2333	5	4	3	5	4	2	1	2	5	2	1	4	3	895.000	4180.000	5075.000	0	0	1	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	900.000	1065.000	1930.000	2065.000	2200.000	2960.000	3135.000	3815.000	4565.000	4800.000	4945.000	-842150451	-1	8295	-1	-1	1	0	3500.000	2940.000	
1	18	1	0	2	1	35421252143	2333	5	3	3	5	4	2	1	2	5	2	1	4	3	680.000	3435.000	4115.000	0	0	1	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	685.000	795.000	1605.000	1750.000	1895.000	2630.000	2795.000	2875.000	3705.000	3905.000	4005.000	-842150451	-1	7335	-1	-1	1	0	3500.000	2940.000	
1	19	1	0	2	1	51423252413	3332	5	2	5	1	4	2	3	2	5	2	4	1	3	630.000	3705.000	4335.000	0	0	1	5	1	4	2	3	2	5	2	4	1	3	2	2	2	2	2	2	2	2	2	2	2	635.000	865.000	1585.000	2180.000	2265.000	2385.000	3030.000	3325.000	3470.000	4160.000	4210.000	-842150451	-1	7555	-1	-1	1	0	3500.000	2940.000	
1	20	1	0	2	1	14325242135	3332	9	2	1	4	3	2	5	2	4	2	1	3	5	810.000	3840.000	4650.000	0	0	1	1	4	3	2	5	2	4	2	1	3	5	2	2	2	2	2	2	2	2	2	2	2	815.000	910.000	1045.000	1745.000	1850.000	2690.000	3350.000	3580.000	3690.000	4400.000	4540.000	-842150451	-1	7870	-1	-1	1	0	3500.000	2940.000	
2	1	1	0	2	1	35421252143	2333	7	3	3	5	4	2	1	2	5	2	1	4	3	825.000	4715.000	5540.000	0	0	1	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	830.000	925.000	935.000	2775.000	2835.000	3785.000	4085.000	4235.000	4990.000	5315.000	5410.000	-842150451	-1	8760	-1	-1	1	0	3500.000	2940.000	
2	2	1	0	2	1	51423252413	3332	5	4	5	1	4	2	3	2	5	2	4	1	3	820.000	3965.000	4785.000	1	0	0	5	1	4	2	3	2	5	2	5	1	3	2	2	2	2	2	2	2	2	2	2	2	825.000	1075.000	1630.000	2210.000	2260.000	2375.000	3065.000	3605.000	3695.000	4615.000	4665.000	-842150451	-1	8005	-1	-1	1	0	3500.000	2940.000	
2	3	1	0	2	1	35421252143	2333	9	2	3	5	4	2	1	2	5	2	1	4	3	775.000	4490.000	5265.000	0	0	1	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	780.000	925.000	1620.000	1940.000	1985.000	2765.000	3370.000	3490.000	4135.000	5050.000	5125.000	-842150451	-1	8485	-1	-1	1	0	3500.000	2940.000	
2	4	1	0	2	1	13524232514	2333	7	4	1	3	5	2	4	2	3	2	5	1	4	705.000	3610.000	4315.000	0	0	1	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	710.000	795.000	1575.000	1815.000	1995.000	2670.000	2770.000	2885.000	3815.000	3930.000	4190.000	-842150451	-1	7535	-1	-1	1	0	3500.000	2940.000	
2	5	1	0	2	1	35421252143	2333	5	4	3	5	4	2	1	2	5	2	1	4	3	640.000	4605.000	5245.000	1	0	0	3	5	4	2	1	2	5	2	1	3	3	2	2	2	2	2	2	2	2	2	2	2	645.000	785.000	1615.000	1790.000	1905.000	2580.000	2675.000	2810.000	3590.000	4155.000	5140.000	-842150451	-1	8465	-1	-1	1	0	3500.000	2940.000	
2	6	1	0	2	1	51423252413	3332	7	2	5	1	4	2	3	2	5	2	4	1	3	685.000	4255.000	4940.000	0	0	1	5	1	4	2	3	2	5	2	4	1	3	2	2	2	2	2	2	2	2	2	2	2	690.000	890.000	1625.000	2260.000	2335.000	2470.000	3165.000	3825.000	4125.000	4750.000	4830.000	-842150451	-1	8160	-1	-1	1	0	3500.000	2940.000	
2	7	1	0	2	1	13524232514	2333	7	4	1	3	5	2	4	2	3	2	5	1	4	555.000	3525.000	4080.000	0	0	1	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	560.000	620.000	1220.000	1525.000	1755.000	2370.000	2465.000	2575.000	3525.000	3630.000	3990.000	-842150451	-1	7300	-1	-1	1	0	3500.000	2940.000	
2	8	1	0	2	1	14325242135	3332	9	4	1	4	3	2	5	2	4	2	1	3	5	1130.000	4395.000	5525.000	1	0	0	1	4	3	2	5	2	4	3	1	3	5	2	2	2	2	2	2	2	2	2	2	2	1135.000	1445.000	1575.000	2260.000	2400.000	2525.000	3240.000	3340.000	4560.000	5265.000	5375.000	-842150451	-1	8745	-1	-1	1	0	3500.000	2940.000	
2	9	1	0	2	1	14325242135	3332	9	2	1	4	3	2	5	2	4	2	1	3	5	705.000	3365.000	4070.000	0	0	1	1	4	3	2	5	2	4	2	1	3	5	2	2	2	2	2	2	2	2	2	2	2	710.000	880.000	1115.000	1780.000	1940.000	2065.000	2710.000	3030.000	3160.000	3805.000	3940.000	-842150451	-1	7290	-1	-1	1	0	3500.000	2940.000	
2	10	1	0	2	1	13524232514	2333	9	1	1	3	5	2	4	2	3	2	5	1	4	860.000	3965.000	4825.000	0	0	1	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	865.000	1215.000	1840.000	2000.000	2255.000	2840.000	2930.000	3065.000	3995.000	4140.000	4705.000	-842150451	-1	8045	-1	-1	1	0	3500.000	2940.000	
2	11	1	0	2	1	51423252413	3332	5	1	5	1	4	2	3	2	5	2	4	1	3	680.000	3360.000	4040.000	0	0	1	5	1	4	2	3	2	5	2	4	1	3	2	2	2	2	2	2	2	2	2	2	2	685.000	1070.000	1290.000	1915.000	1965.000	2090.000	2770.000	2985.000	3225.000	3810.000	3920.000	-842150451	-1	7260	-1	-1	1	0	3500.000	2940.000	
2	12	1	0	2	1	51423252413	3332	5	4	5	1	4	2	3	2	5	2	4	1	3	1000.000	2860.000	3860.000	0	0	1	5	1	4	2	3	2	5	2	4	1	3	2	2	2	2	2	2	2	2	2	2	2	1005.000	1120.000	1325.000	1780.000	1885.000	2020.000	2780.000	2975.000	3070.000	3700.000	3735.000	-842150451	-1	7080	-1	-1	1	0	3500.000	2940.000	
2	13	1	0	2	1	13524232514	2333	5	2	1	3	5	2	4	2	3	2	5	1	4	620.000	2850.000	3470.000	0	0	2	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	625.000	670.000	1260.000	1385.000	1645.000	2225.000	2290.000	2385.000	3035.000	3160.000	3350.000	-842150451	-1	6690	-1	-1	1	0	3500.000	2940.000	
2	14	1	0	2	1	14325242135	3332	5	3	1	4	3	2	5	2	4	2	1	3	5	590.000	3635.000	4225.000	1	0	0	1	4	3	2	5	2	4	2	1	3	4	2	2	2	2	2	2	2	2	2	2	2	595.000	690.000	930.000	1690.000	1820.000	1930.000	2725.000	2930.000	3445.000	4005.000	4065.000	-842150451	-1	7445	-1	-1	1	0	3500.000	2940.000	
2	15	1	0	2	1	14325242135	3332	7	3	1	4	3	2	5	2	4	2	1	3	5	735.000	3400.000	4135.000	0	0	1	1	4	3	2	5	2	4	2	1	3	5	2	2	2	2	2	2	2	2	2	2	2	740.000	820.000	995.000	1585.000	1685.000	2325.000	2945.000	3130.000	3285.000	3875.000	4025.000	-842150451	-1	7355	-1	-1	1	0	3500.000	2940.000	
