BN	TN	SubNum	group	hand	isTrain	seq	ChunkSize	digitChangePos	digitChangeValue	press1	press2	press3	press4	press5	press6	press7	press8	press9	press10	press11	RT	ET	norm_MT	isError	timingError	points	response1	response2	response3	response4	response5	response6	response7	response8	response9	response10	response11	handPressed1	handPressed2	handPressed3	handPressed4	handPressed5	handPressed6	handPressed7	handPressed8	handPressed9	handPressed10	handPressed11	pressTime1	pressTime2	pressTime3	pressTime4	pressTime5	pressTime6	pressTime7	pressTime8	pressTime9	pressTime10	pressTime11	timeThreshold	timeThresholdSuper	startTime	startTimeReal	trialDur	startTR	startTRtime	useMetronome	isCross	
2	4	3	0	2	1	14325242135	3332	9	2	1	4	3	2	5	2	4	2	1	3	5	825.000	4770.000	5595.000	0	0	1	1	4	3	2	5	2	4	2	1	3	5	2	2	2	2	2	2	2	2	2	2	2	830.000	1120.000	1390.000	1940.000	2170.000	2460.000	3140.000	3945.000	4390.000	5060.000	5420.000	3500.000	2940.000	-842150451	-1	8815	-1	-1	1	0	
2	5	3	0	2	1	14325242135	3332	5	3	1	4	3	2	5	2	4	2	1	3	5	840.000	4030.000	4870.000	0	0	1	1	4	3	2	5	2	4	2	1	3	5	2	2	2	2	2	2	2	2	2	2	2	845.000	1160.000	1475.000	1995.000	2255.000	2535.000	3165.000	3400.000	3790.000	4505.000	4715.000	3500.000	2940.000	-842150451	-1	8090	-1	-1	1	0	
2	6	3	0	2	1	35421252143	2333	5	2	3	5	4	2	1	2	5	2	1	4	3	660.000	3500.000	4160.000	0	0	1	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	665.000	875.000	1535.000	1755.000	1950.000	2520.000	2725.000	2910.000	3580.000	3785.000	4000.000	3500.000	2940.000	-842150451	-1	7380	-1	-1	1	0	
2	7	3	0	2	1	51423252413	3332	7	2	5	1	4	2	3	2	5	2	4	1	3	790.000	4190.000	4980.000	0	0	1	5	1	4	2	3	2	5	2	4	1	3	2	2	2	2	2	2	2	2	2	2	2	795.000	1325.000	1580.000	2185.000	2535.000	2755.000	3410.000	3705.000	4100.000	4700.000	4865.000	3500.000	2940.000	-842150451	-1	8200	-1	-1	1	0	
2	8	3	0	2	1	13524232514	2333	5	2	1	3	5	2	4	2	3	2	5	1	4	780.000	3770.000	4550.000	0	0	1	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	785.000	940.000	1680.000	1930.000	2165.000	2775.000	2990.000	3210.000	3835.000	4185.000	4415.000	3500.000	2940.000	-842150451	-1	7770	-1	-1	1	0	
2	9	3	0	2	1	13524232514	2333	9	3	1	3	5	2	4	2	3	2	5	1	4	625.000	3880.000	4505.000	0	0	1	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	630.000	795.000	1515.000	1795.000	1985.000	2575.000	2780.000	3020.000	3655.000	4105.000	4365.000	3500.000	2940.000	-842150451	-1	7725	-1	-1	1	0	
2	10	3	0	2	1	51423252413	3332	7	2	5	1	4	2	3	2	5	2	4	1	3	835.000	3805.000	4640.000	0	0	1	5	1	4	2	3	2	5	2	4	1	3	2	2	2	2	2	2	2	2	2	2	2	840.000	1280.000	1665.000	2200.000	2395.000	2615.000	3290.000	3555.000	3805.000	4340.000	4510.000	3500.000	2940.000	-842150451	-1	7860	-1	-1	1	0	
2	11	3	0	2	1	35421252143	2333	5	4	3	5	4	2	1	2	5	2	1	4	3	775.000	3480.000	4255.000	0	0	1	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	780.000	990.000	1600.000	1820.000	2040.000	2580.000	2830.000	3035.000	3675.000	3910.000	4130.000	3500.000	2940.000	-842150451	-1	7475	-1	-1	1	0	
2	12	3	0	2	1	35421252143	2333	5	3	3	5	4	2	1	2	5	2	1	4	3	615.000	3540.000	4155.000	0	0	1	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	620.000	845.000	1515.000	1730.000	2020.000	2575.000	2785.000	2965.000	3575.000	3775.000	4050.000	3500.000	2940.000	-842150451	-1	7375	-1	-1	1	0	
2	13	3	0	2	1	51423252413	3332	7	3	5	1	4	2	3	2	5	2	4	1	3	675.000	4540.000	5215.000	1	0	0	5	1	4	2	3	2	5	2	4	3	3	2	2	2	2	2	2	2	2	2	2	2	680.000	1215.000	1470.000	2055.000	2200.000	2355.000	3330.000	3570.000	3775.000	4535.000	5085.000	3500.000	2940.000	-842150451	-1	8435	-1	-1	1	0	
2	14	3	0	2	1	13524232514	2333	9	2	1	3	5	2	4	2	3	2	5	1	4	650.000	3830.000	4480.000	0	0	1	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	655.000	775.000	1480.000	1730.000	1915.000	2520.000	2805.000	3065.000	3680.000	4080.000	4370.000	3500.000	2940.000	-842150451	-1	7700	-1	-1	1	0	
2	15	3	0	2	1	51423252413	3332	7	1	5	1	4	2	3	2	5	2	4	1	3	725.000	3665.000	4390.000	0	0	1	5	1	4	2	3	2	5	2	4	1	3	2	2	2	2	2	2	2	2	2	2	2	730.000	1165.000	1350.000	1930.000	2150.000	2360.000	3060.000	3315.000	3515.000	4075.000	4245.000	3500.000	2940.000	-842150451	-1	7610	-1	-1	1	0	
2	16	3	0	2	1	35421252143	2333	7	3	3	5	4	2	1	2	5	2	1	4	3	775.000	3500.000	4275.000	0	0	1	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	780.000	1000.000	1610.000	1835.000	2060.000	2585.000	2850.000	3030.000	3640.000	3925.000	4135.000	3500.000	2940.000	-842150451	-1	7495	-1	-1	1	0	
2	17	3	0	2	1	14325242135	3332	5	1	1	4	3	2	5	2	4	2	1	3	5	935.000	3390.000	4325.000	0	0	1	1	4	3	2	5	2	4	2	1	3	5	2	2	2	2	2	2	2	2	2	2	2	940.000	1195.000	1400.000	1925.000	2165.000	2360.000	2945.000	3170.000	3390.000	3935.000	4140.000	3500.000	2940.000	-842150451	-1	7545	-1	-1	1	0	
2	18	3	0	2	1	14325242135	3332	5	2	1	4	3	2	5	2	4	2	1	3	5	765.000	3375.000	4140.000	0	0	1	1	4	3	2	5	2	4	2	1	3	5	2	2	2	2	2	2	2	2	2	2	2	770.000	1150.000	1335.000	1835.000	2030.000	2195.000	2840.000	3065.000	3295.000	3780.000	3955.000	3500.000	2940.000	-842150451	-1	7360	-1	-1	1	0	
2	19	3	0	2	1	35421252143	2333	5	2	3	5	4	2	1	2	5	2	1	4	3	600.000	5425.000	6025.000	1	0	0	3	5	4	2	1	3	4	5	1	4	3	2	2	2	2	2	2	2	2	2	2	2	605.000	945.000	1735.000	2190.000	2430.000	2995.000	4305.000	4625.000	5325.000	5585.000	5920.000	3500.000	2940.000	-842150451	-1	9245	-1	-1	1	0	
2	20	3	0	2	1	13524232514	2333	7	4	1	3	5	2	4	2	3	2	5	1	4	675.000	4675.000	5350.000	0	0	1	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	680.000	795.000	1640.000	1910.000	2110.000	2755.000	2950.000	3115.000	4220.000	5005.000	5215.000	3500.000	2940.000	-842150451	-1	8570	-1	-1	1	0	
3	1	3	0	2	1	14325242135	3332	9	4	1	4	3	2	5	2	4	2	1	3	5	885.000	4655.000	5540.000	0	0	1	1	4	3	2	5	2	4	2	1	3	5	2	2	2	2	2	2	2	2	2	2	2	890.000	1055.000	1625.000	2240.000	2490.000	2715.000	3510.000	4200.000	4395.000	5190.000	5395.000	3500.000	2940.000	-842150451	-1	8760	-1	-1	1	0	
3	2	3	0	2	1	13524232514	2333	5	1	1	3	5	2	4	2	3	2	5	1	4	695.000	4710.000	5405.000	1	0	0	1	3	5	2	4	2	4	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	700.000	895.000	1790.000	2120.000	2295.000	3000.000	3220.000	3480.000	4255.000	5100.000	5270.000	3500.000	2940.000	-842150451	-1	8625	-1	-1	1	0	
3	3	3	0	2	1	14325242135	3332	5	3	1	4	3	2	5	2	4	2	1	3	5	905.000	3510.000	4415.000	0	0	1	1	4	3	2	5	2	4	2	1	3	5	2	2	2	2	2	2	2	2	2	2	2	910.000	1125.000	1355.000	1985.000	2220.000	2415.000	3055.000	3275.000	3490.000	4080.000	4240.000	3500.000	2940.000	-842150451	-1	7635	-1	-1	1	0	
3	4	3	0	2	1	13524232514	2333	7	4	1	3	5	2	4	2	3	2	5	1	4	710.000	4850.000	5560.000	0	0	1	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	715.000	880.000	1800.000	2120.000	2370.000	3160.000	3490.000	3720.000	4460.000	5210.000	5435.000	3500.000	2940.000	-842150451	-1	8780	-1	-1	1	0	
3	5	3	0	2	1	35421252143	2333	7	3	3	5	4	2	1	2	5	2	1	4	3	660.000	3270.000	3930.000	0	0	1	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	665.000	820.000	1530.000	1685.000	1845.000	2545.000	2730.000	2870.000	3500.000	3655.000	3820.000	3500.000	2940.000	-842150451	-1	7150	-1	-1	1	0	
3	6	3	0	2	1	51423252413	3332	5	1	5	1	4	2	3	2	5	2	4	1	3	860.000	3305.000	4165.000	0	0	1	5	1	4	2	3	2	5	2	4	1	3	2	2	2	2	2	2	2	2	2	2	2	865.000	1170.000	1320.000	1890.000	2145.000	2315.000	3000.000	3190.000	3365.000	3925.000	4050.000	3500.000	2940.000	-842150451	-1	7385	-1	-1	1	0	
3	7	3	0	2	1	51423252413	3332	5	4	5	1	4	2	3	2	5	2	4	1	3	840.000	3305.000	4145.000	0	0	1	5	1	4	2	3	2	5	2	4	1	3	2	2	2	2	2	2	2	2	2	2	2	845.000	1220.000	1370.000	1885.000	2135.000	2305.000	2930.000	3105.000	3255.000	3875.000	4045.000	3500.000	2940.000	-842150451	-1	7365	-1	-1	1	0	
3	8	3	0	2	1	35421252143	2333	5	4	3	5	4	2	1	2	5	2	1	4	3	695.000	3240.000	3935.000	0	0	1	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	700.000	860.000	1440.000	1610.000	1775.000	2315.000	2570.000	2715.000	3315.000	3600.000	3820.000	3500.000	2940.000	-842150451	-1	7155	-1	-1	1	0	
3	9	3	0	2	1	14325242135	3332	5	1	1	4	3	2	5	2	4	2	1	3	5	780.000	3290.000	4070.000	0	0	1	1	4	3	2	5	2	4	2	1	3	5	2	2	2	2	2	2	2	2	2	2	2	785.000	925.000	1335.000	1860.000	2095.000	2240.000	2890.000	3045.000	3245.000	3775.000	3910.000	3500.000	2940.000	-842150451	-1	7290	-1	-1	1	0	
3	10	3	0	2	1	14325242135	3332	5	1	1	4	3	2	5	2	4	2	1	3	5	810.000	3275.000	4085.000	0	0	1	1	4	3	2	5	2	4	2	1	3	5	2	2	2	2	2	2	2	2	2	2	2	815.000	960.000	1130.000	1685.000	1825.000	2010.000	2800.000	2960.000	3130.000	3805.000	3930.000	3500.000	2940.000	-842150451	-1	7305	-1	-1	1	0	
3	11	3	0	2	1	51423252413	3332	5	4	5	1	4	2	3	2	5	2	4	1	3	870.000	4000.000	4870.000	0	0	1	5	1	4	2	3	2	5	2	4	1	3	2	2	2	2	2	2	2	2	2	2	2	875.000	1235.000	1455.000	2115.000	2310.000	2515.000	3500.000	3795.000	3980.000	4655.000	4755.000	3500.000	2940.000	-842150451	-1	8090	-1	-1	1	0	
3	12	3	0	2	1	14325242135	3332	7	5	1	4	3	2	5	2	4	2	1	3	5	800.000	3130.000	3930.000	0	0	1	1	4	3	2	5	2	4	2	1	3	5	2	2	2	2	2	2	2	2	2	2	2	805.000	945.000	1115.000	1660.000	1795.000	1960.000	2645.000	2870.000	3065.000	3620.000	3755.000	3500.000	2940.000	-842150451	-1	7150	-1	-1	1	0	
3	13	3	0	2	1	35421252143	2333	7	3	3	5	4	2	1	2	5	2	1	4	3	655.000	4125.000	4780.000	0	0	1	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	660.000	810.000	1470.000	1620.000	2355.000	2935.000	3195.000	3355.000	3965.000	4470.000	4665.000	3500.000	2940.000	-842150451	-1	8000	-1	-1	1	0	
3	14	3	0	2	1	35421252143	2333	7	3	3	5	4	2	1	2	5	2	1	4	3	670.000	3470.000	4140.000	0	0	1	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	675.000	830.000	1610.000	1785.000	1970.000	2665.000	2880.000	3045.000	3690.000	3840.000	4015.000	3500.000	2940.000	-842150451	-1	7360	-1	-1	1	0	
3	15	3	0	2	1	13524232514	2333	7	2	1	3	5	2	4	2	3	2	5	1	4	640.000	3905.000	4545.000	0	0	1	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	645.000	790.000	1530.000	1715.000	1915.000	2610.000	2760.000	2920.000	3745.000	4195.000	4440.000	3500.000	2940.000	-842150451	-1	7765	-1	-1	1	0	
3	16	3	0	2	1	51423252413	3332	9	1	5	1	4	2	3	2	5	2	4	1	3	905.000	3375.000	4280.000	0	0	1	5	1	4	2	3	2	5	2	4	1	3	2	2	2	2	2	2	2	2	2	2	2	910.000	1315.000	1585.000	2105.000	2340.000	2510.000	3110.000	3330.000	3540.000	4055.000	4160.000	3500.000	2940.000	-842150451	-1	7500	-1	-1	1	0	
3	17	3	0	2	1	51423252413	3332	9	2	5	1	4	2	3	2	5	2	4	1	3	1155.000	3920.000	5075.000	0	0	1	5	1	4	2	3	2	5	2	4	1	3	2	2	2	2	2	2	2	2	2	2	2	1160.000	1675.000	1870.000	2460.000	2780.000	3145.000	3715.000	4020.000	4190.000	4815.000	4950.000	3500.000	2940.000	-842150451	-1	8295	-1	-1	1	0	
3	18	3	0	2	1	13524232514	2333	9	1	1	3	5	2	4	2	3	2	5	1	4	695.000	3680.000	4375.000	0	0	1	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	700.000	825.000	1630.000	1785.000	1950.000	2675.000	2780.000	2930.000	3555.000	4030.000	4265.000	3500.000	2940.000	-842150451	-1	7595	-1	-1	1	0	
3	19	3	0	2	1	13524232514	2333	9	2	1	3	5	2	4	2	3	2	5	1	4	625.000	3555.000	4180.000	0	0	1	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	630.000	760.000	1475.000	1635.000	1790.000	2425.000	2550.000	2710.000	3625.000	3955.000	4070.000	3500.000	2940.000	-842150451	-1	7400	-1	-1	1	0	
3	20	3	0	2	1	35421252143	2333	9	5	3	5	4	2	1	2	5	2	1	4	3	695.000	3385.000	4080.000	0	0	1	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	700.000	865.000	1535.000	1705.000	1895.000	2480.000	2850.000	3030.000	3585.000	3805.000	3975.000	3500.000	2940.000	-842150451	-1	7300	-1	-1	1	0	
4	1	3	0	2	1	14325242135	3332	9	4	1	4	3	2	5	2	4	2	1	3	5	690.000	3055.000	3745.000	0	0	1	1	4	3	2	5	2	4	2	1	3	5	2	2	2	2	2	2	2	2	2	2	2	695.000	875.000	1075.000	1660.000	1825.000	2005.000	2620.000	2790.000	2975.000	3470.000	3600.000	3500.000	2940.000	-842150451	-1	6965	-1	-1	1	0	
4	2	3	0	2	1	35421252143	2333	5	3	3	5	4	2	1	2	5	2	1	4	3	605.000	3225.000	3830.000	0	0	1	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	610.000	805.000	1410.000	1575.000	1770.000	2315.000	2590.000	2835.000	3370.000	3560.000	3715.000	3500.000	2940.000	-842150451	-1	7050	-1	-1	1	0	
4	3	3	0	2	1	51423252413	3332	5	2	5	1	4	2	3	2	5	2	4	1	3	740.000	3250.000	3990.000	0	0	1	5	1	4	2	3	2	5	2	4	1	3	2	2	2	2	2	2	2	2	2	2	2	745.000	1160.000	1360.000	1880.000	2075.000	2245.000	2900.000	3125.000	3265.000	3780.000	3885.000	3500.000	2940.000	-842150451	-1	7210	-1	-1	1	0	
4	4	3	0	2	1	14325242135	3332	7	2	1	4	3	2	5	2	4	2	1	3	5	700.000	2740.000	3440.000	0	0	2	1	4	3	2	5	2	4	2	1	3	5	2	2	2	2	2	2	2	2	2	2	2	705.000	795.000	950.000	1480.000	1595.000	1750.000	2320.000	2460.000	2655.000	3145.000	3290.000	3500.000	2940.000	-842150451	-1	6660	-1	-1	1	0	
4	5	3	0	2	1	51423252413	3332	9	5	5	1	4	2	3	2	5	2	4	1	3	815.000	3395.000	4210.000	0	0	1	5	1	4	2	3	2	5	2	4	1	3	2	2	2	2	2	2	2	2	2	2	2	820.000	1100.000	1260.000	1780.000	1905.000	2065.000	2690.000	3185.000	3505.000	3995.000	4105.000	3500.000	2940.000	-842150451	-1	7430	-1	-1	1	0	
4	6	3	0	2	1	13524232514	2333	5	5	1	3	5	2	4	2	3	2	5	1	4	625.000	3520.000	4145.000	0	0	1	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	630.000	770.000	1535.000	1740.000	1895.000	2625.000	2820.000	3010.000	3600.000	3900.000	4045.000	3500.000	2940.000	-842150451	-1	7365	-1	-1	1	0	
4	7	3	0	2	1	51423252413	3332	7	3	5	1	4	2	3	2	5	2	4	1	3	645.000	3260.000	3905.000	0	0	1	5	1	4	2	3	2	5	2	4	1	3	2	2	2	2	2	2	2	2	2	2	2	650.000	1275.000	1420.000	2010.000	2140.000	2285.000	2870.000	3065.000	3235.000	3730.000	3785.000	3500.000	2940.000	-842150451	-1	7125	-1	-1	1	0	
4	8	3	0	2	1	14325242135	3332	9	3	1	4	3	2	5	2	4	2	1	3	5	735.000	2915.000	3650.000	0	0	1	1	4	3	2	5	2	4	2	1	3	5	2	2	2	2	2	2	2	2	2	2	2	740.000	825.000	975.000	1560.000	1680.000	1835.000	2430.000	2575.000	2790.000	3370.000	3500.000	3500.000	2940.000	-842150451	-1	6870	-1	-1	1	0	
